customer_id,recency_days,frequency_30d,frequency_60d,frequency_90d,monetary_30d,monetary_60d,monetary_90d,total_frequency,total_monetary,avg_order_value,num_stores_visited,avg_days_between_purchases,loyalty_status,total_loyalty_points,segment_id,customer_tenure_days,num_categories,top_category,is_weekend_shopper,future_spend_30d,loyalty_status_encoded,segment_id_encoded,top_category_encoded
C01603,144,0.0,0.0,0.0,0.0,0.0,0.0,2,735.06,367.53,2,750.0,Silver,1906.0,HS,1885.0,5.0,Apparel,1,0.0,3,2,0
C03465,883,0.0,0.0,0.0,0.0,0.0,0.0,1,424.1,424.1,1,132.1,Silver,1733.0,LP,1472.0,1.0,Apparel,0,0.0,3,3,0
C03242,89,0.0,0.0,1.0,0.0,0.0,176.89,5,1762.53,352.506,5,66.75,Silver,0.0,LP,1745.0,9.0,Apparel,0,0.0,3,3,0
C02599,551,0.0,0.0,0.0,0.0,0.0,0.0,2,132.04000000000002,66.02000000000001,2,311.0,Gold,0.0,AR,2738.0,6.0,Sports,0,0.0,1,0,8
C02396,212,0.0,0.0,0.0,0.0,0.0,0.0,2,447.38,223.69,2,530.0,Bronze,168.0,HS,1574.0,4.0,Books,0,0.0,0,2,3
C01764,348,0.0,0.0,0.0,0.0,0.0,0.0,4,1142.5,285.625,4,73.66666666666667,Gold,4816.0,LP,1894.0,7.0,Sports,0,0.0,1,3,8
C01140,194,0.0,0.0,0.0,0.0,0.0,0.0,2,885.54,442.77,1,545.0,Bronze,305.0,HS,2554.0,5.0,Electronics,1,0.0,0,2,4
C04513,327,0.0,0.0,0.0,0.0,0.0,0.0,1,154.62,154.62,1,132.1,Bronze,122.0,HC,2477.0,1.0,Books,1,0.0,0,1,3
C03721,122,0.0,0.0,0.0,0.0,0.0,0.0,1,240.6,240.6,1,132.1,Silver,679.0,NR,2739.0,5.0,Automotive,0,0.0,3,4,1
C03892,86,0.0,0.0,1.0,0.0,0.0,459.24,4,1353.19,338.2975,4,129.33333333333334,Gold,3479.0,HC,1742.0,7.0,Jewelry,0,0.0,1,1,7
C02385,328,0.0,0.0,0.0,0.0,0.0,0.0,2,499.08,249.54,2,19.0,Silver,704.0,HS,1886.0,3.0,Beauty,0,0.0,3,2,2
C00740,64,0.0,0.0,1.0,0.0,0.0,486.35,6,1728.87,288.145,6,147.6,Silver,672.0,HS,2476.0,11.0,Jewelry,0,0.0,3,2,7
C03070,164,0.0,0.0,0.0,0.0,0.0,0.0,6,2060.87,343.4783333333333,6,123.0,Bronze,302.0,NR,2025.0,8.0,Automotive,0,0.0,0,4,1
C04295,600,0.0,0.0,0.0,0.0,0.0,0.0,1,202.57,202.57,1,132.1,Bronze,321.0,AR,2208.0,2.0,Beauty,1,0.0,0,0,2
C02342,362,0.0,0.0,0.0,0.0,0.0,0.0,2,464.81,232.405,2,415.0,Bronze,179.0,HC,1763.0,5.0,Grocery,0,0.0,0,1,5
C04503,431,0.0,0.0,0.0,0.0,0.0,0.0,2,464.08000000000004,232.04000000000002,2,287.0,Silver,1087.0,NR,2187.0,4.0,Electronics,1,0.0,3,4,4
C02455,41,0.0,1.0,1.0,0.0,395.85,395.85,2,488.75,244.375,2,74.0,Bronze,54.0,LP,1608.0,7.0,Sports,0,0.0,0,3,8
C00830,687,0.0,0.0,0.0,0.0,0.0,0.0,4,1252.31,313.0775,4,75.66666666666667,Silver,980.0,HS,1692.0,9.0,Home & Garden,0,0.0,3,2,6
C03473,84,0.0,0.0,1.0,0.0,0.0,186.56,5,1377.62,275.524,4,193.0,Bronze,259.0,HC,2323.0,8.0,Electronics,0,0.0,0,1,4
C04840,55,0.0,1.0,1.0,0.0,478.0,478.0,1,478.0,478.0,1,132.1,Silver,1170.0,AR,1654.0,4.0,Beauty,0,0.0,3,0,2
C00404,26,1.0,1.0,1.0,247.79,247.79,247.79,6,1916.98,319.49666666666667,6,175.2,Silver,1950.0,HC,2804.0,8.0,Apparel,1,0.0,3,1,0
C04547,482,0.0,0.0,0.0,0.0,0.0,0.0,2,504.15999999999997,252.07999999999998,2,134.0,Bronze,218.0,HS,2489.0,7.0,Beauty,0,0.0,0,2,2
C04025,36,0.0,1.0,1.0,0.0,143.31,143.31,2,337.67,168.835,2,524.0,Bronze,18.0,AR,1985.0,6.0,Electronics,0,0.0,0,0,4
C01618,91,0.0,0.0,0.0,0.0,0.0,0.0,4,840.37,210.0925,4,241.33333333333334,Silver,1849.0,NR,1425.0,7.0,Jewelry,1,0.0,3,4,7
C01539,214,0.0,0.0,0.0,0.0,0.0,0.0,2,824.6800000000001,412.34000000000003,2,284.0,Bronze,490.0,LP,1346.0,6.0,Apparel,0,0.0,0,3,0
C01864,43,0.0,1.0,1.0,0.0,397.63,397.63,2,795.5799999999999,397.78999999999996,2,602.0,Bronze,360.0,LP,2262.0,4.0,Automotive,0,0.0,0,3,1
C00086,843,0.0,0.0,0.0,0.0,0.0,0.0,1,395.86,395.86,1,132.1,Silver,1304.0,AR,2755.0,4.0,Sports,0,0.0,3,0,8
C02573,407,0.0,0.0,0.0,0.0,0.0,0.0,2,488.96000000000004,244.48000000000002,2,397.0,Bronze,302.0,AR,1697.0,5.0,Books,0,0.0,0,0,3
C03073,273,0.0,0.0,0.0,0.0,0.0,0.0,2,433.21999999999997,216.60999999999999,2,174.0,Silver,1686.0,AR,2423.0,8.0,Electronics,0,0.0,3,0,4
C02582,233,0.0,0.0,0.0,0.0,0.0,0.0,5,1770.97,354.194,5,161.0,Gold,2196.0,NR,2009.0,8.0,Jewelry,0,0.0,1,4,7
C00783,898,0.0,0.0,0.0,0.0,0.0,0.0,1,454.06,454.06,1,132.1,Bronze,478.0,LP,2201.0,4.0,Jewelry,0,0.0,0,3,7
C01752,34,0.0,1.0,1.0,0.0,305.84,305.84,1,305.84,305.84,1,132.1,Silver,1238.0,HS,2448.0,3.0,Jewelry,0,0.0,3,2,7
C01785,110,0.0,0.0,0.0,0.0,0.0,0.0,2,405.13,202.565,2,182.0,Bronze,222.0,HC,1860.0,3.0,Sports,0,0.0,0,1,8
C04761,17,1.0,1.0,1.0,346.31,346.31,346.31,1,346.31,346.31,1,132.1,Silver,1755.0,NR,2363.0,4.0,Books,0,0.0,3,4,3
C03310,16,1.0,1.0,1.0,344.38,344.38,344.38,2,808.11,404.055,2,719.0,Silver,938.0,HS,1460.0,8.0,Books,0,0.0,3,2,3
C04707,192,0.0,0.0,0.0,0.0,0.0,0.0,5,664.17,132.834,4,182.75,Gold,2128.0,NR,2806.0,9.0,Apparel,0,0.0,1,4,0
C02099,42,0.0,1.0,1.0,0.0,449.98,449.98,7,1505.45,215.06428571428572,6,148.16666666666666,Silver,1800.0,LP,2063.0,10.0,Books,0,0.0,3,3,3
C01022,412,0.0,0.0,0.0,0.0,0.0,0.0,1,173.1,173.1,1,132.1,Bronze,249.0,AR,2189.0,1.0,Grocery,0,0.0,0,0,5
C02998,524,0.0,0.0,0.0,0.0,0.0,0.0,4,932.05,233.0125,3,125.0,Platinum,5558.0,AR,2590.0,10.0,Jewelry,0,0.0,2,0,7
C01202,69,0.0,0.0,1.0,0.0,0.0,150.37,1,150.37,150.37,1,132.1,Silver,757.0,LP,2638.0,1.0,Beauty,0,0.0,3,3,2
C04526,250,0.0,0.0,0.0,0.0,0.0,0.0,2,697.26,348.63,2,231.0,Bronze,4.0,AR,1442.0,8.0,Electronics,1,0.0,0,0,4
C04251,65,0.0,0.0,1.0,0.0,0.0,475.32,1,475.32,475.32,1,132.1,Bronze,233.0,NR,1816.0,2.0,Apparel,0,0.0,0,4,0
C04838,185,0.0,0.0,0.0,0.0,0.0,0.0,7,1958.45,279.7785714285714,6,84.83333333333333,Bronze,482.0,AR,1502.0,7.0,Jewelry,0,0.0,0,0,7
C01858,183,0.0,0.0,0.0,0.0,0.0,0.0,2,289.83,144.915,2,352.0,Bronze,433.0,AR,2372.0,5.0,Sports,0,0.0,0,0,8
C03492,415,0.0,0.0,0.0,0.0,0.0,0.0,1,146.49,146.49,1,132.1,Gold,3797.0,NR,2659.0,2.0,Sports,0,114.41,1,4,8
C04266,435,0.0,0.0,0.0,0.0,0.0,0.0,2,392.46999999999997,196.23499999999999,1,463.0,Bronze,457.0,LP,1577.0,4.0,Apparel,0,464.63,0,3,0
C02547,489,0.0,0.0,0.0,0.0,0.0,0.0,2,184.35999999999999,92.17999999999999,2,57.0,Bronze,198.0,HC,1767.0,4.0,Grocery,0,0.0,0,1,5
C04891,211,0.0,0.0,0.0,0.0,0.0,0.0,1,34.66,34.66,1,132.1,Gold,3810.0,HS,1531.0,3.0,Beauty,0,0.0,1,2,2
C03608,158,0.0,0.0,0.0,0.0,0.0,0.0,3,696.48,232.16,3,375.5,Gold,3972.0,NR,2115.0,6.0,Automotive,0,0.0,1,4,1
C01957,209,0.0,0.0,0.0,0.0,0.0,0.0,3,932.8,310.93333333333334,2,84.5,Silver,834.0,AR,2085.0,9.0,Automotive,0,0.0,3,0,1
C00424,914,0.0,0.0,0.0,0.0,0.0,0.0,1,355.17,355.17,1,132.1,Silver,1506.0,HC,1524.0,3.0,Beauty,1,0.0,3,1,2
C01358,532,0.0,0.0,0.0,0.0,0.0,0.0,3,752.44,250.81333333333336,3,47.0,Gold,3081.0,AR,2702.0,7.0,Books,0,0.0,1,0,3
C00733,275,0.0,0.0,0.0,0.0,0.0,0.0,5,1799.65,359.93,3,133.5,Bronze,134.0,HS,2432.0,9.0,Home & Garden,0,0.0,0,2,6
C04790,685,0.0,0.0,0.0,0.0,0.0,0.0,1,139.96,139.96,1,132.1,Bronze,89.0,AR,2336.0,3.0,Grocery,0,0.0,0,0,5
C02728,128,0.0,0.0,0.0,0.0,0.0,0.0,1,11.96,11.96,1,132.1,Silver,1410.0,LP,1351.0,3.0,Apparel,0,0.0,3,3,0
C04854,178,0.0,0.0,0.0,0.0,0.0,0.0,3,1007.0999999999999,335.7,3,222.0,Gold,2498.0,HC,2314.0,8.0,Jewelry,0,0.0,1,1,7
C04879,602,0.0,0.0,0.0,0.0,0.0,0.0,2,132.76,66.38,2,13.0,Gold,4909.0,LP,1465.0,7.0,Beauty,0,0.0,1,3,2
C03182,892,0.0,0.0,0.0,0.0,0.0,0.0,1,462.24,462.24,1,132.1,Gold,4089.0,HS,1553.0,3.0,Apparel,0,0.0,1,2,0
C02270,213,0.0,0.0,0.0,0.0,0.0,0.0,1,360.62,360.62,1,132.1,Silver,712.0,HS,1945.0,6.0,Apparel,0,0.0,3,2,0
C01499,143,0.0,0.0,0.0,0.0,0.0,0.0,4,1461.08,365.27,3,245.33333333333334,Bronze,191.0,NR,1656.0,9.0,Electronics,0,0.0,0,4,4
C00739,601,0.0,0.0,0.0,0.0,0.0,0.0,1,453.44,453.44,1,132.1,Bronze,138.0,AR,2558.0,7.0,Apparel,0,0.0,0,0,0
C00488,265,0.0,0.0,0.0,0.0,0.0,0.0,2,68.13,34.065,2,435.0,Gold,3923.0,HC,2598.0,7.0,Sports,0,0.0,1,1,8
C00410,649,0.0,0.0,0.0,0.0,0.0,0.0,1,28.64,28.64,1,132.1,Silver,1993.0,NR,2239.0,3.0,Automotive,1,0.0,3,4,1
C03973,400,0.0,0.0,0.0,0.0,0.0,0.0,1,34.51,34.51,1,132.1,Gold,2718.0,LP,2694.0,4.0,Sports,0,0.0,1,3,8
C03835,132,0.0,0.0,0.0,0.0,0.0,0.0,1,244.75,244.75,1,132.1,Bronze,294.0,NR,1995.0,5.0,Toys,0,243.62,0,4,9
C01119,111,0.0,0.0,0.0,0.0,0.0,0.0,2,495.94,247.97,2,709.0,Bronze,28.0,LP,1645.0,5.0,Automotive,0,0.0,0,3,1
C03734,87,0.0,0.0,1.0,0.0,0.0,315.58,4,1384.15,346.0375,4,272.0,Gold,4348.0,LP,1645.0,10.0,Home & Garden,0,0.0,1,3,6
C01901,25,1.0,1.0,1.0,349.13,349.13,349.13,3,854.25,284.75,3,343.5,Silver,1455.0,AR,1351.0,3.0,Jewelry,0,270.66,3,0,7
C01220,52,0.0,1.0,1.0,0.0,480.92,480.92,1,480.92,480.92,1,132.1,Silver,1750.0,HC,2369.0,4.0,Beauty,0,0.0,3,1,2
C04426,338,0.0,0.0,0.0,0.0,0.0,0.0,4,1198.24,299.56,4,128.33333333333334,Silver,851.0,HS,2011.0,9.0,Apparel,0,0.0,3,2,0
C00004,273,0.0,0.0,0.0,0.0,0.0,0.0,4,1094.36,273.59,4,105.66666666666667,Bronze,371.0,NR,2660.0,8.0,Automotive,0,0.0,0,4,1
C02889,54,0.0,1.0,1.0,0.0,476.39,476.39,4,720.76,180.19,4,193.66666666666666,Bronze,0.0,AR,2567.0,8.0,Apparel,0,0.0,0,0,0
C01892,693,0.0,0.0,0.0,0.0,0.0,0.0,2,684.5999999999999,342.29999999999995,1,180.0,Silver,1664.0,LP,1614.0,8.0,Beauty,0,0.0,3,3,2
C03940,134,0.0,0.0,0.0,0.0,0.0,0.0,1,283.21,283.21,1,132.1,Bronze,307.0,HS,2709.0,2.0,Electronics,0,0.0,0,2,4
C00772,218,0.0,0.0,0.0,0.0,0.0,0.0,4,1148.8600000000001,287.21500000000003,3,146.0,Silver,840.0,AR,1809.0,8.0,Books,0,0.0,3,0,3
C03955,514,0.0,0.0,0.0,0.0,0.0,0.0,1,15.11,15.11,1,132.1,Bronze,284.0,NR,2514.0,3.0,Home & Garden,0,0.0,0,4,6
C01164,183,0.0,0.0,0.0,0.0,0.0,0.0,5,1610.76,322.152,3,147.0,Silver,0.0,AR,2541.0,9.0,Beauty,0,0.0,3,0,2
C04399,126,0.0,0.0,0.0,0.0,0.0,0.0,1,454.68,454.68,1,132.1,Bronze,147.0,LP,1526.0,1.0,Jewelry,0,0.0,0,3,7
C00395,284,0.0,0.0,0.0,0.0,0.0,0.0,1,229.91,229.91,1,132.1,Bronze,165.0,AR,1542.0,3.0,Beauty,1,0.0,0,0,2
C01454,62,0.0,0.0,1.0,0.0,0.0,132.98,4,1076.04,269.01,4,236.66666666666666,Silver,1743.0,LP,2511.0,9.0,Jewelry,1,0.0,3,3,7
C00731,122,0.0,0.0,0.0,0.0,0.0,0.0,2,332.72,166.36,2,667.0,Platinum,6750.0,HC,1902.0,3.0,Apparel,0,0.0,2,1,0
C00351,280,0.0,0.0,0.0,0.0,0.0,0.0,2,619.53,309.765,2,416.0,Bronze,0.0,NR,2705.0,4.0,Grocery,0,0.0,0,4,5
C04465,160,0.0,0.0,0.0,0.0,0.0,0.0,3,882.44,294.1466666666667,3,168.0,Bronze,443.0,NR,2664.0,6.0,Books,0,0.0,0,4,3
C02372,237,0.0,0.0,0.0,0.0,0.0,0.0,3,458.89,152.96333333333334,3,284.5,Gold,2889.0,HS,2023.0,8.0,Electronics,0,0.0,1,2,4
C02788,219,0.0,0.0,0.0,0.0,0.0,0.0,1,15.1,15.1,1,132.1,Gold,3923.0,HS,2731.0,2.0,Books,0,0.0,1,2,3
C02030,9,1.0,1.0,1.0,105.02,105.02,105.02,2,203.1,101.55,2,890.0,Bronze,323.0,NR,2527.0,6.0,Jewelry,0,0.0,0,4,7
C04610,184,0.0,0.0,0.0,0.0,0.0,0.0,5,1075.21,215.042,5,89.75,Bronze,228.0,LP,2681.0,9.0,Jewelry,0,0.0,0,3,7
C01746,81,0.0,0.0,1.0,0.0,0.0,316.57,6,1618.98,269.83,5,107.0,Bronze,318.0,LP,1642.0,9.0,Apparel,0,0.0,0,3,0
C03051,87,0.0,0.0,1.0,0.0,0.0,113.74,3,728.58,242.86,2,301.5,Bronze,211.0,HS,1736.0,8.0,Books,0,0.0,0,2,3
C04951,92,0.0,0.0,0.0,0.0,0.0,0.0,1,493.54,493.54,1,132.1,Silver,1439.0,HS,2362.0,1.0,Grocery,0,0.0,3,2,5
C03917,329,0.0,0.0,0.0,0.0,0.0,0.0,3,529.26,176.42,2,215.0,Bronze,456.0,HS,1548.0,9.0,Toys,0,0.0,0,2,9
C00282,605,0.0,0.0,0.0,0.0,0.0,0.0,2,403.4,201.7,1,1.0,Silver,642.0,LP,2569.0,7.0,Apparel,0,0.0,3,3,0
C03279,796,0.0,0.0,0.0,0.0,0.0,0.0,2,179.02,89.51,2,115.0,Silver,1742.0,HC,2049.0,6.0,Automotive,0,0.0,3,1,1
C00103,10,1.0,1.0,1.0,228.42,228.42,228.42,3,508.03,169.34333333333333,2,148.0,Gold,2458.0,AR,2427.0,6.0,Books,0,0.0,1,0,3
C00528,592,0.0,0.0,0.0,0.0,0.0,0.0,2,716.75,358.375,2,63.0,Silver,1655.0,HC,1378.0,9.0,Apparel,1,0.0,3,1,0
C02273,723,0.0,0.0,0.0,0.0,0.0,0.0,1,485.14,485.14,1,132.1,Gold,2279.0,NR,2506.0,2.0,Grocery,0,358.09,1,4,5
C02580,170,0.0,0.0,0.0,0.0,0.0,0.0,2,538.48,269.24,2,711.0,Gold,4052.0,LP,2130.0,5.0,Electronics,0,0.0,1,3,4
C01709,275,0.0,0.0,0.0,0.0,0.0,0.0,4,638.45,159.6125,4,185.66666666666666,Silver,1056.0,HC,2660.0,6.0,Automotive,0,0.0,3,1,1
C00547,202,0.0,0.0,0.0,0.0,0.0,0.0,1,207.41,207.41,1,132.1,Bronze,384.0,NR,1591.0,6.0,Jewelry,0,0.0,0,4,7
C03499,197,0.0,0.0,0.0,0.0,0.0,0.0,2,441.38,220.69,2,704.0,Gold,2114.0,NR,1878.0,7.0,Home & Garden,0,0.0,1,4,6
C00603,757,0.0,0.0,0.0,0.0,0.0,0.0,2,450.54999999999995,225.27499999999998,2,10.0,Bronze,58.0,NR,1738.0,6.0,Apparel,0,0.0,0,4,0
C04655,743,0.0,0.0,0.0,0.0,0.0,0.0,1,484.29,484.29,1,132.1,Gold,4945.0,HC,2146.0,3.0,Books,0,0.0,1,1,3
C03278,753,0.0,0.0,0.0,0.0,0.0,0.0,1,104.74,104.74,1,132.1,Bronze,296.0,LP,1610.0,3.0,Jewelry,1,0.0,0,3,7
C01643,762,0.0,0.0,0.0,0.0,0.0,0.0,1,33.66,33.66,1,132.1,Silver,1558.0,AR,365.0,6.0,Beauty,0,394.17,3,0,2
C01486,181,0.0,0.0,0.0,0.0,0.0,0.0,1,262.79,262.79,1,132.1,Platinum,0.0,AR,1824.0,4.0,Electronics,0,0.0,2,0,4
C01307,17,1.0,1.0,1.0,74.09,74.09,74.09,5,1289.54,257.908,5,117.25,Silver,1466.0,LP,1718.0,10.0,Electronics,0,0.0,3,3,4
C00809,676,0.0,0.0,0.0,0.0,0.0,0.0,1,302.61,302.61,1,132.1,Silver,678.0,LP,2490.0,4.0,Apparel,1,0.0,3,3,0
C03558,283,0.0,0.0,0.0,0.0,0.0,0.0,4,1094.26,273.565,4,193.66666666666666,Bronze,202.0,HS,2233.0,7.0,Apparel,0,0.0,0,2,0
C01570,211,0.0,0.0,0.0,0.0,0.0,0.0,6,1845.01,307.50166666666667,6,124.6,Bronze,182.0,HC,2361.0,11.0,Beauty,0,170.69,0,1,2
C03841,8,1.0,1.0,1.0,266.69,266.69,266.69,3,905.0699999999999,301.69,3,429.5,Platinum,8591.0,AR,2310.0,6.0,Apparel,0,0.0,2,0,0
C00925,202,0.0,0.0,0.0,0.0,0.0,0.0,1,207.8,207.8,1,132.1,Gold,4619.0,LP,2067.0,2.0,Apparel,0,0.0,1,3,0
C02116,759,0.0,0.0,0.0,0.0,0.0,0.0,1,383.41,383.41,1,132.1,Silver,1384.0,HS,2699.0,3.0,Sports,0,0.0,3,2,8
C01678,10,1.0,1.0,1.0,355.58,355.58,355.58,3,930.55,310.18333333333334,2,254.0,Silver,1385.0,HS,2472.0,7.0,Books,0,0.0,3,2,3
C02278,382,0.0,0.0,0.0,0.0,0.0,0.0,3,722.01,240.67,2,101.0,Bronze,416.0,NR,2353.0,5.0,Beauty,1,14.59,0,4,2
C00823,44,0.0,1.0,2.0,0.0,75.43,164.89,2,164.89,82.445,2,15.0,Silver,636.0,HS,365.0,4.0,Jewelry,0,0.0,3,2,7
C01375,88,0.0,0.0,1.0,0.0,0.0,290.31,2,383.06,191.53,2,325.0,Silver,1515.0,HC,2476.0,8.0,Apparel,0,0.0,3,1,0
C03633,44,0.0,1.0,1.0,0.0,377.58,377.58,3,1066.6,355.5333333333333,3,331.0,Gold,4957.0,NR,1448.0,10.0,Apparel,0,0.0,1,4,0
C02603,742,0.0,0.0,0.0,0.0,0.0,0.0,2,455.48,227.74,2,8.0,Bronze,56.0,LP,2383.0,7.0,Grocery,0,0.0,0,3,5
C02277,102,0.0,0.0,0.0,0.0,0.0,0.0,3,1062.5900000000001,354.1966666666667,3,207.0,Bronze,143.0,HC,1824.0,10.0,Beauty,0,0.0,0,1,2
C00825,657,0.0,0.0,0.0,0.0,0.0,0.0,1,75.74,75.74,1,132.1,Bronze,0.0,AR,1414.0,2.0,Electronics,0,0.0,0,0,4
C04193,667,0.0,0.0,0.0,0.0,0.0,0.0,1,246.95,246.95,1,132.1,Silver,709.0,LP,2506.0,2.0,Electronics,0,0.0,3,3,4
C03271,427,0.0,0.0,0.0,0.0,0.0,0.0,1,335.27,335.27,1,132.1,Gold,3916.0,NR,1839.0,4.0,Jewelry,0,0.0,1,4,7
C02671,153,0.0,0.0,0.0,0.0,0.0,0.0,3,680.41,226.8033333333333,3,265.5,Silver,1718.0,HC,2446.0,6.0,Apparel,0,0.0,3,1,0
C02672,113,0.0,0.0,0.0,0.0,0.0,0.0,2,237.4,118.7,2,306.0,Silver,1934.0,LP,1950.0,3.0,Apparel,0,0.0,3,3,0
C01009,335,0.0,0.0,0.0,0.0,0.0,0.0,1,430.17,430.17,1,132.1,Bronze,94.0,NR,2669.0,2.0,Automotive,0,0.0,0,4,1
C02274,33,0.0,1.0,1.0,0.0,485.49,485.49,5,1691.26,338.252,4,220.25,Bronze,411.0,NR,2769.0,9.0,Jewelry,0,0.0,0,4,7
C03590,823,0.0,0.0,0.0,0.0,0.0,0.0,1,225.98,225.98,1,132.1,Bronze,67.0,HS,2268.0,6.0,Books,1,238.76,0,2,3
C00097,187,0.0,0.0,0.0,0.0,0.0,0.0,2,639.76,319.88,2,491.0,Bronze,309.0,HC,2102.0,7.0,Apparel,0,0.0,0,1,0
C02598,342,0.0,0.0,0.0,0.0,0.0,0.0,2,856.86,428.43,2,392.0,Bronze,345.0,LP,2339.0,4.0,Automotive,0,0.0,0,3,1
C01630,828,0.0,0.0,0.0,0.0,0.0,0.0,1,53.11,53.11,1,132.1,Gold,4974.0,HC,2342.0,1.0,Sports,0,0.0,1,1,8
C00310,59,0.0,1.0,2.0,0.0,101.38,326.53,2,326.53,163.265,2,21.0,Bronze,486.0,HS,2201.0,6.0,Beauty,0,0.0,0,2,2
C04102,218,0.0,0.0,0.0,0.0,0.0,0.0,3,849.77,283.25666666666666,2,308.0,Gold,4276.0,HC,2502.0,6.0,Books,0,0.0,1,1,3
C00223,899,0.0,0.0,0.0,0.0,0.0,0.0,1,43.74,43.74,1,132.1,Bronze,293.0,HS,2711.0,3.0,Beauty,0,0.0,0,2,2
C00437,230,0.0,0.0,0.0,0.0,0.0,0.0,1,403.4,403.4,1,132.1,Silver,572.0,HS,2731.0,4.0,Automotive,0,0.0,3,2,1
C04976,861,0.0,0.0,0.0,0.0,0.0,0.0,1,64.73,64.73,1,132.1,Bronze,136.0,HC,2765.0,4.0,Jewelry,0,0.0,0,1,7
C03720,358,0.0,0.0,0.0,0.0,0.0,0.0,2,419.68,209.84,2,560.0,Bronze,447.0,HS,2174.0,7.0,Grocery,0,0.0,0,2,5
C01496,197,0.0,0.0,0.0,0.0,0.0,0.0,2,245.5,122.75,2,473.0,Platinum,13587.0,AR,1853.0,9.0,Jewelry,0,0.0,2,0,7
C03647,99,0.0,0.0,0.0,0.0,0.0,0.0,2,409.71999999999997,204.85999999999999,2,502.0,Bronze,157.0,NR,1433.0,4.0,Books,0,0.0,0,4,3
C02128,519,0.0,0.0,0.0,0.0,0.0,0.0,1,380.2,380.2,1,132.1,Silver,955.0,NR,2323.0,5.0,Grocery,0,0.0,3,4,5
C03635,401,0.0,0.0,0.0,0.0,0.0,0.0,1,152.63,152.63,1,132.1,Silver,1353.0,HS,1864.0,2.0,Apparel,0,0.0,3,2,0
C04415,816,0.0,0.0,0.0,0.0,0.0,0.0,1,248.36,248.36,1,132.1,Bronze,121.0,LP,2508.0,5.0,Electronics,1,0.0,0,3,4
C04391,558,0.0,0.0,0.0,0.0,0.0,0.0,1,282.25,282.25,1,132.1,Bronze,71.0,LP,2374.0,3.0,Home & Garden,1,0.0,0,3,6
C01413,836,0.0,0.0,0.0,0.0,0.0,0.0,1,384.74,384.74,1,132.1,Silver,874.0,NR,2330.0,4.0,Apparel,0,0.0,3,4,0
C00114,34,0.0,1.0,1.0,0.0,366.34,366.34,5,1460.56,292.11199999999997,4,222.5,Bronze,8.0,NR,1671.0,9.0,Beauty,0,0.0,0,4,2
C01508,406,0.0,0.0,0.0,0.0,0.0,0.0,1,227.51,227.51,1,132.1,Bronze,474.0,HC,1923.0,2.0,Automotive,0,0.0,0,1,1
C02726,26,1.0,1.0,1.0,411.13,411.13,411.13,1,411.13,411.13,1,132.1,Bronze,147.0,HS,1918.0,2.0,Books,1,0.0,0,2,3
C03919,180,0.0,0.0,0.0,0.0,0.0,0.0,3,965.73,321.91,3,237.5,Bronze,118.0,HS,1895.0,5.0,Electronics,1,0.0,0,2,4
C00773,689,0.0,0.0,0.0,0.0,0.0,0.0,1,67.67,67.67,1,132.1,Bronze,0.0,HC,2073.0,1.0,Grocery,0,0.0,0,1,5
C00303,142,0.0,0.0,0.0,0.0,0.0,0.0,3,613.22,204.40666666666667,3,221.0,Bronze,440.0,HC,2493.0,9.0,Beauty,0,0.0,0,1,2
C02376,515,0.0,0.0,0.0,0.0,0.0,0.0,1,313.97,313.97,1,132.1,Silver,1971.0,HS,1752.0,3.0,Books,1,0.0,3,2,3
C00851,761,0.0,0.0,0.0,0.0,0.0,0.0,1,206.54,206.54,1,132.1,Gold,4455.0,LP,365.0,3.0,Apparel,1,0.0,1,3,0
C04775,460,0.0,0.0,0.0,0.0,0.0,0.0,2,556.7,278.35,2,204.0,Bronze,227.0,NR,2567.0,8.0,Beauty,0,0.0,0,4,2
C03117,139,0.0,0.0,0.0,0.0,0.0,0.0,5,1107.76,221.552,5,198.0,Gold,2594.0,NR,2328.0,10.0,Beauty,0,0.0,1,4,2
C00839,103,0.0,0.0,0.0,0.0,0.0,0.0,8,2277.15,284.64375,6,114.28571428571429,Silver,1279.0,NR,2549.0,10.0,Sports,0,0.0,3,4,8
C03215,129,0.0,0.0,0.0,0.0,0.0,0.0,1,140.87,140.87,1,132.1,Gold,4447.0,AR,2586.0,4.0,Sports,0,0.0,1,0,8
C00296,61,0.0,0.0,1.0,0.0,0.0,290.02,3,1063.73,354.57666666666665,3,238.0,Silver,1889.0,HS,2055.0,6.0,Books,1,0.0,3,2,3
C02644,81,0.0,0.0,1.0,0.0,0.0,375.66,3,875.99,291.99666666666667,3,121.5,Bronze,188.0,AR,2405.0,5.0,Home & Garden,0,0.0,0,0,6
C01734,863,0.0,0.0,0.0,0.0,0.0,0.0,2,593.16,296.58,2,63.0,Gold,2647.0,NR,365.0,6.0,Books,0,0.0,1,4,3
C00259,280,0.0,0.0,0.0,0.0,0.0,0.0,2,494.75,247.375,2,109.0,Bronze,182.0,HC,1771.0,4.0,Books,0,0.0,0,1,3
C04425,142,0.0,0.0,0.0,0.0,0.0,0.0,1,52.72,52.72,1,132.1,Bronze,320.0,AR,1961.0,1.0,Apparel,0,0.0,0,0,0
C04198,607,0.0,0.0,0.0,0.0,0.0,0.0,1,77.75,77.75,1,132.1,Silver,1467.0,NR,2003.0,2.0,Automotive,1,0.0,3,4,1
