customer_id,total_spend,avg_transaction,num_transactions,num_stores
C02722,1573.1999999999998,196.64999999999998,8,6
C02723,1522.48,304.496,5,5
C02724,494.78,247.39,2,2
C02725,486.93,486.93,1,1
C02726,411.13,411.13,1,1
C02728,11.96,11.96,1,1
C02730,1431.23,286.246,5,4
C02731,2089.09,298.4414285714286,7,4
C02732,1036.76,259.19,4,4
C02734,2688.3199999999997,268.832,10,8
C02735,3003.5,300.35,10,9
C02736,1334.05,266.81,5,5
C02737,3980.12,209.48,19,11
C02738,2768.52,346.065,8,6
C02739,3618.24,212.8376470588235,17,12
C02741,80.21,80.21,1,1
C02742,1392.54,278.508,5,5
C02743,262.96,262.96,1,1
C02745,1693.47,241.92428571428573,7,6
C02746,765.38,191.345,4,4
C02747,1870.69,311.7816666666667,6,6
C02749,385.54999999999995,96.38749999999999,4,4
C02750,1158.62,289.655,4,4
C02751,316.82,316.82,1,1
C02752,1133.6,188.9333333333333,6,6
C02754,1282.08,320.52,4,4
C02755,2679.19,297.6877777777778,9,7
C02756,766.73,383.365,2,2
C02757,398.63,398.63,1,1
C02758,1157.4,192.9,6,6
C02759,1077.12,215.42399999999998,5,5
C02763,1220.03,305.0075,4,3
C02765,364.53,364.53,1,1
C02766,2352.95,196.07916666666665,12,10
C02767,398.79999999999995,199.39999999999998,2,2
C02768,506.09000000000003,253.04500000000002,2,2
C02769,900.6500000000001,300.2166666666667,3,3
C02770,2254.84,322.12,7,6
C02773,3176.12,264.6766666666667,12,8
C02774,675.24,337.62,2,2
C02775,1304.24,260.848,5,5
C02776,1184.3,296.075,4,4
C02778,427.57,427.57,1,1
C02779,258.69,258.69,1,1
C02782,2705.23,225.43583333333333,12,8
C02783,3358.27,279.85583333333335,12,9
C02784,2329.54,291.1925,8,7
C02785,2798.97,349.87125,8,6
C02786,627.18,209.05999999999997,3,3
C02787,4930.58,328.70533333333333,15,10
C02788,15.1,15.1,1,1
C02789,2612.38,217.69833333333335,12,9
C02790,7337.349999999999,262.04821428571427,28,14
C02791,1477.23,246.205,6,5
C02792,4225.56,211.27800000000002,20,13
C02793,212.46999999999997,70.82333333333332,3,3
C02794,410.42,410.42,1,1
C02795,365.89,121.96333333333332,3,2
C02796,1396.6999999999998,349.17499999999995,4,4
C02798,921.59,307.19666666666666,3,3
C02799,6070.14,263.91913043478263,23,14
C02800,304.58,304.58,1,1
C02801,2784.46,232.03833333333333,12,7
C02802,3577.9300000000003,298.16083333333336,12,11
C02803,3415.7799999999997,310.5254545454545,11,7
C02804,2218.22,221.82199999999997,10,7
C02806,2275.35,189.61249999999998,12,9
C02807,1353.94,270.788,5,5
C02809,336.64,112.21333333333332,3,3
C02810,1808.9099999999999,258.4157142857143,7,6
C02811,523.47,261.735,2,2
C02812,1104.3,276.075,4,3
C02813,1470.92,210.1314285714286,7,6
C02814,609.13,304.565,2,2
C02815,550.99,275.495,2,2
C02816,874.81,437.405,2,2
C02817,799.1700000000001,199.79250000000002,4,3
C02820,389.91999999999996,194.95999999999998,2,2
C02821,3914.16,279.5828571428571,14,9
C02823,363.61,363.61,1,1
C02824,190.06,190.06,1,1
C02825,670.13,223.37666666666667,3,3
C02826,2487.19,355.3128571428571,7,6
C02827,2276.29,252.92111111111112,9,7
C02828,75.06,75.06,1,1
C02829,488.42,244.21,2,2
C02831,1319.3600000000001,329.84000000000003,4,3
C02832,1230.1,246.01999999999998,5,3
C02835,549.34,274.67,2,2
C02836,2500.33,357.19,7,7
C02837,8057.28,268.57599999999996,30,14
C02839,1736.6,217.075,8,8
C02840,454.45,227.225,2,2
C02841,705.76,352.88,2,2
C02842,1639.34,273.2233333333333,6,5
C02843,3379.43,337.943,10,9
C02844,4140.0199999999995,258.75124999999997,16,10
C02845,506.85,253.425,2,2
C02846,393.03000000000003,196.51500000000001,2,2
C02847,2621.96,327.745,8,8
C02849,571.55,142.8875,4,4
C02850,1038.3400000000001,207.66800000000003,5,5
C02851,2219.6,317.0857142857143,7,4
C02852,442.14,221.07,2,2
C02853,186.74,186.74,1,1
C02854,2229.65,318.5214285714286,7,6
C02856,740.95,370.475,2,2
C02857,127.92,127.92,1,1
C02860,164.74,164.74,1,1
C02861,3993.1800000000003,266.21200000000005,15,9
C02862,1355.4,338.85,4,4
C02863,3079.08,279.91636363636366,11,8
C02864,775.77,387.885,2,2
C02865,1574.99,393.7475,4,3
C02866,1872.9,374.58000000000004,5,5
C02867,1598.78,266.4633333333333,6,6
C02868,3554.76,296.23,12,9
C02869,979.96,326.65333333333336,3,3
C02870,570.4200000000001,190.14000000000001,3,2
C02871,2642.81,264.281,10,7
C02872,3385.17,260.3976923076923,13,7
C02873,2918.73,291.873,10,8
C02874,1109.5,369.8333333333333,3,3
C02875,1669.1399999999999,278.19,6,5
C02876,799.9200000000001,266.64000000000004,3,3
C02877,711.0899999999999,355.54499999999996,2,2
C02879,1029.79,205.958,5,5
C02880,180.61,180.61,1,1
C02881,367.57,183.785,2,2
C02882,1681.27,240.18142857142857,7,6
C02885,470.17,470.17,1,1
C02886,2955.84,295.584,10,7
C02887,1145.76,229.152,5,4
C02888,421.49,421.49,1,1
C02889,720.76,180.19,4,4
C02890,783.82,195.955,4,4
C02891,59.92,59.92,1,1
C02892,1152.1,288.025,4,4
C02893,2050.0099999999998,205.00099999999998,10,8
C02894,1017.2900000000001,169.54833333333335,6,5
C02895,269.85,269.85,1,1
C02896,2059.94,187.26727272727274,11,7
C02897,1354.39,270.87800000000004,5,5
C02898,310.46,310.46,1,1
C02899,796.62,265.54,3,2
C02901,476.67999999999995,238.33999999999997,2,2
C02902,1394.96,278.992,5,4
C02904,627.09,209.03,3,3
C02905,849.57,283.19,3,3
C02907,4388.72,274.295,16,11
C02908,630.74,315.37,2,2
C02909,682.65,341.325,2,2
C02910,162.28,81.14,2,2
C02911,122.26,122.26,1,1
C02913,2935.79,326.19888888888886,9,6
C02914,4056.72,253.545,16,11
C02915,285.87,142.935,2,2
C02916,2658.32,332.29,8,7
C02917,2600.6,288.9555555555555,9,8
C02918,2035.71,203.571,10,7
C02920,279.24,279.24,1,1
C02921,461.96,461.96,1,1
C02922,1482.19,247.03166666666667,6,6
C02923,1272.05,318.0125,4,3
C02924,463.43,463.43,1,1
C02925,218.28,218.28,1,1
C02926,2532.1800000000003,230.19818181818184,11,8
C02927,1172.58,195.42999999999998,6,5
C02928,2693.69,224.47416666666666,12,10
C02929,2670.61,296.7344444444445,9,6
C02930,1477.25,369.3125,4,3
C02931,1365.8400000000001,273.168,5,5
C02932,1236.32,309.08,4,4
C02934,522.84,174.28,3,2
C02935,2601.3199999999997,325.16499999999996,8,7
C02936,544.37,272.185,2,2
C02937,2775.94,277.594,10,9
C02938,633.94,211.31333333333336,3,3
C02939,1090.74,218.148,5,5
C02941,599.28,299.64,2,2
C02942,2376.3,396.05,6,6
C02943,244.06,122.03,2,2
C02944,1265.82,253.164,5,5
C02945,1378.23,153.13666666666666,9,7
C02947,202.55,202.55,1,1
C02948,1820.3600000000001,364.072,5,5
C02949,695.7900000000001,231.93000000000004,3,3
C02950,5612.43,295.391052631579,19,9
C02951,3254.96,295.9054545454546,11,6
C02952,3052.77,339.19666666666666,9,9
C02953,987.88,246.97,4,4
C02954,379.69,189.845,2,2
C02955,2356.41,235.641,10,8
C02956,2262.51,377.08500000000004,6,5
C02957,1231.52,246.304,5,4
C02958,2429.8,347.11428571428576,7,6
C02959,704.36,234.78666666666666,3,3
C02960,2643.2400000000002,264.324,10,8
C02962,836.4000000000001,418.20000000000005,2,2
C02963,39.38,39.38,1,1
C02964,4269.89,266.868125,16,9
C02965,2470.01,224.54636363636365,11,10
C02966,453.87,226.935,2,2
C02967,1727.45,246.77857142857144,7,7
C02968,557.8199999999999,139.45499999999998,4,4
C02969,4922.28,328.152,15,9
C02970,800.5699999999999,266.8566666666666,3,3
C02971,441.89,220.945,2,2
C02973,1096.17,274.0425,4,3
C02974,1765.47,353.094,5,5
C02975,1321.69,330.4225,4,4
C02977,3653.92,260.9942857142857,14,7
C02979,1008.34,201.668,5,4
C02980,5959.46,331.0811111111111,18,11
C02981,539.11,269.555,2,2
C02982,209.24,209.24,1,1
C02983,1744.3,249.18571428571428,7,6
C02984,1875.67,267.95285714285717,7,5
C02985,813.98,406.99,2,2
C02986,3060.9,235.45384615384617,13,11
C02988,1226.96,204.49333333333334,6,6
C02989,1883.08,235.385,8,6
C02990,3395.63,282.9691666666667,12,7
C02991,93.93,93.93,1,1
C02992,3076.73,279.70272727272726,11,9
C02993,385.58,385.58,1,1
C02994,652.52,163.13,4,3
C02996,2577.13,234.28454545454545,11,9
C02997,453.76,453.76,1,1
C02998,932.05,233.0125,4,3
C02999,461.01,461.01,1,1
C03000,3454.96,287.91333333333336,12,9
C03001,1720.25,215.03125,8,5
C03002,1759.12,293.18666666666667,6,5
C03004,1868.44,266.92,7,6
C03005,1454.26,207.75142857142856,7,6
C03006,5239.07,249.47952380952378,21,14
C03007,2307.14,209.73999999999998,11,9
C03009,2366.88,262.9866666666667,9,7
C03011,1358.8400000000001,271.76800000000003,5,4
C03012,124.88999999999999,62.44499999999999,2,2
C03014,823.0,205.75,4,4
C03015,1235.78,308.945,4,4
C03017,2400.11,266.6788888888889,9,7
C03018,577.31,288.655,2,2
C03019,209.92,209.92,1,1
C03020,1446.31,289.262,5,4
C03021,788.15,394.075,2,2
C03022,130.2,130.2,1,1
C03023,3527.19,391.91,9,7
C03025,553.25,276.625,2,1
C03027,4507.78,281.73625,16,10
C03028,1129.51,225.902,5,4
C03029,1008.6800000000001,168.11333333333334,6,6
C03030,1857.68,232.21,8,5
C03031,167.22,167.22,1,1
C03032,680.25,226.75,3,3
C03033,2514.39,251.439,10,9
C03036,1192.63,298.1575,4,4
C03037,439.49,439.49,1,1
C03038,4726.12,225.05333333333334,21,12
C03040,801.36,267.12,3,3
C03041,666.85,333.425,2,1
C03042,4171.05,297.9321428571429,14,11
C03044,1130.48,282.62,4,3
C03045,3073.56,279.4145454545455,11,9
C03046,1165.31,233.06199999999998,5,4
C03047,922.84,307.61333333333334,3,3
C03048,1279.18,255.836,5,4
C03051,728.58,242.86,3,2
C03052,509.47,254.735,2,2
C03054,307.73,153.865,2,2
C03055,831.63,277.21,3,3
C03056,4563.65,228.18249999999998,20,11
C03057,1189.87,237.974,5,4
C03060,2335.79,291.97375,8,5
C03061,746.9300000000001,248.9766666666667,3,3
C03063,592.51,296.255,2,2
C03064,384.06,192.03,2,2
C03065,307.25,153.625,2,2
C03068,3725.83,310.48583333333335,12,10
C03069,561.79,280.895,2,2
C03070,2060.87,343.4783333333333,6,6
C03071,1654.0,330.8,5,4
C03072,1396.12,349.03,4,4
C03073,433.21999999999997,216.60999999999999,2,2
C03075,780.26,390.13,2,2
C03076,1537.17,219.5957142857143,7,4
C03077,2938.13,226.01000000000002,13,7
C03078,36.42,36.42,1,1
C03080,3420.91,244.35071428571428,14,9
C03081,2015.2,251.9,8,6
C03082,2634.8500000000004,219.57083333333335,12,8
C03083,382.0,382.0,1,1
C03084,470.62,117.655,4,3
C03085,519.72,173.24,3,3
C03086,2274.44,379.0733333333333,6,5
C03087,108.32,108.32,1,1
C03089,1492.5900000000001,213.22714285714287,7,6
C03090,535.7,267.85,2,2
C03091,911.6,303.8666666666667,3,2
C03092,4680.97,360.0746153846154,13,6
C03094,2514.15,314.26875,8,7
C03095,198.45,198.45,1,1
C03096,1525.76,217.96571428571428,7,5
C03097,4475.75,263.27941176470586,17,11
C03098,275.43,275.43,1,1
C03100,1458.26,364.565,4,3
C03101,97.69,97.69,1,1
C03102,2805.75,280.575,10,8
C03103,2391.28,265.6977777777778,9,8
C03104,1376.85,344.2125,4,4
C03105,612.03,306.015,2,2
C03106,534.5600000000001,267.28000000000003,2,2
C03107,1546.6599999999999,309.332,5,4
C03109,1573.5,262.25,6,5
C03110,988.23,247.0575,4,4
C03111,1443.6399999999999,240.60666666666665,6,6
C03112,239.89,239.89,1,1
C03113,970.8199999999999,242.70499999999998,4,3
C03115,305.40999999999997,152.70499999999998,2,2
C03116,2976.61,248.05083333333334,12,7
C03117,1107.76,221.552,5,5
C03119,990.07,247.5175,4,4
C03120,46.81,46.81,1,1
C03121,11.3,11.3,1,1
C03122,173.17,173.17,1,1
C03124,1342.04,268.408,5,5
C03125,1049.01,209.802,5,5
C03126,591.26,147.815,4,4
C03127,872.15,290.71666666666664,3,3
C03129,4300.67,330.82076923076926,13,8
C03130,653.95,326.975,2,1
C03131,1517.5300000000002,303.50600000000003,5,5
C03132,1124.8600000000001,224.97200000000004,5,4
C03133,2454.65,188.81923076923078,13,7
C03134,1179.82,294.955,4,4
C03135,262.96,262.96,1,1
C03136,1437.34,287.46799999999996,5,4
C03137,1756.02,219.5025,8,7
C03138,1893.69,236.71125,8,7
C03139,409.33,409.33,1,1
C03141,168.99,168.99,1,1
C03142,2185.48,242.8311111111111,9,7
C03143,409.31,102.3275,4,4
C03144,250.88,83.62666666666667,3,3
C03145,706.75,353.375,2,2
C03146,164.39,164.39,1,1
C03147,1763.24,251.89142857142858,7,6
C03148,3561.23,395.6922222222222,9,8
C03149,1401.43,233.5716666666667,6,6
C03150,552.55,276.275,2,2
C03151,460.47999999999996,230.23999999999998,2,2
C03153,930.1700000000001,132.8814285714286,7,6
C03154,540.54,270.27,2,2
C03155,325.23,325.23,1,1
C03156,1836.51,306.085,6,6
C03157,2580.04,234.5490909090909,11,6
C03159,1727.1,246.72857142857143,7,6
C03161,421.01,421.01,1,1
C03163,402.81,402.81,1,1
C03164,1181.3700000000001,295.34250000000003,4,4
C03166,980.89,326.9633333333333,3,2
C03167,2130.9,193.71818181818182,11,9
C03169,873.5500000000001,218.38750000000002,4,4
C03170,565.95,282.975,2,2
C03171,1111.72,277.93,4,3
C03172,429.99,429.99,1,1
C03173,428.8,428.8,1,1
C03176,592.55,296.275,2,2
C03177,777.48,259.16,3,3
C03178,3242.91,231.63642857142855,14,8
C03179,2094.88,232.76444444444445,9,6
C03180,2307.09,288.38625,8,6
C03182,462.24,462.24,1,1
C03183,811.52,270.50666666666666,3,3
C03184,92.78,92.78,1,1
C03185,253.5,84.5,3,3
C03186,681.97,340.985,2,2
C03188,1069.21,267.3025,4,4
C03189,3880.54,298.50307692307695,13,10
C03190,2323.05,258.1166666666667,9,6
C03191,180.31,180.31,1,1
C03192,2664.01,242.1827272727273,11,9
C03193,3374.39,210.899375,16,11
C03194,479.27,239.635,2,2
C03195,469.13,469.13,1,1
C03196,2350.71,335.8157142857143,7,6
C03197,3403.85,226.92333333333332,15,8
C03198,3205.78,291.43454545454546,11,9
C03200,582.1800000000001,194.06000000000003,3,3
C03201,879.55,293.18333333333334,3,3
C03202,1151.51,287.8775,4,3
C03203,602.14,301.07,2,2
C03204,3396.27,261.2515384615385,13,8
C03205,326.7,163.35,2,2
C03206,2023.38,202.33800000000002,10,7
C03207,1772.75,196.97222222222223,9,6
C03208,2158.98,269.8725,8,5
C03209,429.19,214.595,2,2
C03210,1967.36,245.92,8,6
C03211,299.95,299.95,1,1
C03212,1650.33,275.055,6,6
C03213,101.12,101.12,1,1
C03214,3427.06,285.5883333333333,12,8
C03215,140.87,140.87,1,1
C03217,27.22,27.22,1,1
C03219,1435.58,239.26333333333332,6,6
C03220,863.74,431.87,2,2
C03221,212.28,106.14,2,2
C03225,562.52,281.26,2,2
C03226,1257.8,157.225,8,6
C03227,345.97,345.97,1,1
C03228,228.75,114.375,2,2
C03229,247.12,247.12,1,1
C03230,412.52,412.52,1,1
C03231,541.73,270.865,2,2
C03232,614.3100000000001,204.77,3,3
C03233,443.85,443.85,1,1
C03235,1398.56,279.712,5,4
C03236,461.91999999999996,230.95999999999998,2,2
C03238,4177.52,261.095,16,11
C03239,635.9300000000001,317.96500000000003,2,2
C03240,370.74,370.74,1,1
C03241,1439.0,287.8,5,4
C03242,1762.53,352.506,5,5
C03243,1211.0700000000002,201.84500000000003,6,4
C03244,1335.03,445.01,3,3
C03245,1403.62,350.905,4,4
C03247,156.92,156.92,1,1
C03248,444.5,444.5,1,1
C03249,3003.36,273.0327272727273,11,9
C03250,2464.8199999999997,352.1171428571428,7,6
C03251,753.9,150.78,5,5
C03252,298.61,149.305,2,2
C03253,1793.43,298.90500000000003,6,6
C03255,221.64,110.82,2,2
C03256,170.59,170.59,1,1
C03257,1311.6100000000001,327.90250000000003,4,4
C03258,818.27,409.135,2,2
C03259,1178.83,235.766,5,5
C03260,2931.75,244.3125,12,7
C03262,785.6700000000001,392.83500000000004,2,2
C03263,73.35,73.35,1,1
C03265,2779.46,308.8288888888889,9,7
C03267,544.1600000000001,136.04000000000002,4,3
C03268,740.62,246.87333333333333,3,3
C03269,1977.5,282.5,7,6
C03270,1140.96,285.24,4,4
C03271,335.27,335.27,1,1
C03273,1172.83,234.56599999999997,5,5
C03274,1683.32,280.55333333333334,6,6
C03275,1568.3799999999999,313.676,5,5
C03276,1797.6799999999998,256.81142857142856,7,6
C03277,1816.34,227.0425,8,7
C03278,104.74,104.74,1,1
C03279,179.02,89.51,2,2
C03280,689.14,137.828,5,3
C03282,239.64,239.64,1,1
C03283,1565.7,260.95,6,4
C03284,3764.09,250.93933333333334,15,12
C03285,520.45,260.225,2,1
C03287,1067.26,355.75333333333333,3,3
C03288,1001.01,250.2525,4,4
C03289,3684.65,283.43461538461537,13,10
C03290,347.22,347.22,1,1
C03292,2011.97,287.4242857142857,7,6
C03293,1457.85,291.57,5,5
C03294,1159.06,231.81199999999998,5,4
C03295,6773.03,241.89392857142857,28,13
C03297,603.41,201.13666666666666,3,2
C03298,130.23,130.23,1,1
C03299,737.5,184.375,4,4
C03300,2160.61,240.0677777777778,9,8
C03301,379.58,379.58,1,1
C03302,6835.2300000000005,227.841,30,12
C03303,777.04,155.408,5,4
C03304,49.98,49.98,1,1
C03305,117.37,117.37,1,1
C03306,237.65,118.825,2,2
C03307,587.6500000000001,293.82500000000005,2,2
C03310,808.11,404.055,2,2
C03311,1007.98,251.995,4,4
C03312,702.21,175.5525,4,4
C03313,1195.8400000000001,170.83428571428573,7,5
C03316,512.99,256.495,2,2
C03317,42.7,42.7,1,1
C03319,1425.3600000000001,237.56000000000003,6,6
C03320,882.21,220.5525,4,4
C03321,979.02,326.34,3,3
C03323,1703.06,243.2942857142857,7,6
C03324,718.26,179.565,4,3
C03325,1363.94,340.985,4,3
C03326,3148.19,262.3491666666667,12,9
C03327,2158.65,239.85000000000002,9,8
C03328,466.15,233.075,2,2
C03329,113.17,113.17,1,1
C03330,896.53,224.1325,4,3
C03331,1074.6,214.92,5,5
C03332,948.29,237.0725,4,4
C03333,201.45,201.45,1,1
C03334,701.3,350.65,2,2
C03335,3263.2,233.08571428571426,14,11
C03336,841.98,140.33,6,5
C03337,4267.08,251.00470588235294,17,7
C03338,2596.36,259.636,10,10
C03339,778.48,194.62,4,3
C03340,2059.95,294.2785714285714,7,6
C03341,2378.16,297.27,8,8
C03342,1350.18,270.036,5,5
C03343,2258.85,322.6928571428571,7,6
C03345,1123.42,374.47333333333336,3,3
C03346,2242.63,320.3757142857143,7,7
C03347,486.66,486.66,1,1
C03349,1369.66,228.27666666666667,6,5
C03352,496.07,496.07,1,1
C03353,2958.57,295.857,10,9
C03354,398.03000000000003,199.01500000000001,2,2
C03357,518.62,259.31,2,2
C03358,1299.68,433.2266666666667,3,2
C03359,2075.35,259.41875,8,8
C03360,3155.19,350.57666666666665,9,7
C03361,2948.96,245.74666666666667,12,8
C03362,717.05,358.525,2,1
C03363,386.11,128.70333333333335,3,3
C03364,175.92,175.92,1,1
C03365,3214.13,229.5807142857143,14,11
C03366,38.76,38.76,1,1
C03370,1234.6399999999999,205.7733333333333,6,5
C03371,914.8399999999999,457.41999999999996,2,1
C03372,581.84,145.46,4,4
C03373,503.2,251.6,2,2
C03374,339.61,339.61,1,1
C03375,2504.04,313.005,8,7
C03376,1764.69,196.07666666666668,9,9
C03377,1928.82,214.31333333333333,9,8
C03378,299.78,299.78,1,1
C03380,797.42,265.8066666666667,3,3
C03381,87.66,87.66,1,1
C03382,885.8699999999999,295.28999999999996,3,3
C03386,1608.0,160.8,10,8
C03387,137.48,137.48,1,1
C03388,1944.84,216.09333333333333,9,6
C03390,1766.62,294.43666666666667,6,5
C03391,1105.06,221.012,5,4
C03392,2031.54,290.21999999999997,7,6
C03393,3066.61,235.89307692307693,13,9
C03394,197.43,197.43,1,1
C03395,4209.01,300.6435714285714,14,9
C03396,3977.88,198.894,20,10
C03397,3395.7799999999997,261.21384615384613,13,9
C03398,1559.4,222.77142857142857,7,7
C03399,286.05,286.05,1,1
C03400,1983.19,330.5316666666667,6,5
C03402,321.42,321.42,1,1
C03403,10116.07,266.21236842105264,38,14
C03405,1707.39,243.91285714285715,7,6
C03406,991.19,247.7975,4,4
C03407,929.02,154.83666666666667,6,6
C03408,6063.2,263.6173913043478,23,11
C03409,937.65,312.55,3,3
C03411,970.9399999999999,323.64666666666665,3,3
C03414,492.75,246.375,2,2
C03415,814.4399999999999,116.34857142857142,7,6
C03416,2207.06,315.2942857142857,7,6
C03418,800.22,266.74,3,3
C03419,346.91,346.91,1,1
C03421,1743.2,249.02857142857144,7,5
C03422,87.58,87.58,1,1
C03423,1551.35,258.55833333333334,6,4
C03425,3190.67,319.067,10,7
C03426,1066.84,266.71,4,4
C03427,276.21,276.21,1,1
C03428,956.25,239.0625,4,4
C03429,3404.85,283.7375,12,8
C03430,1428.31,285.662,5,4
C03431,2069.24,413.84799999999996,5,4
C03432,5751.19,239.63291666666666,24,10
C03433,961.49,240.3725,4,4
C03434,111.72,111.72,1,1
C03435,1000.8,250.2,4,4
C03436,252.71,252.71,1,1
C03437,139.38,139.38,1,1
C03438,518.0500000000001,172.68333333333337,3,3
C03439,2825.28,256.8436363636364,11,10
C03440,1342.8700000000001,191.83857142857144,7,5
C03441,968.85,242.2125,4,4
C03442,723.08,180.77,4,4
C03444,7364.54,230.141875,32,14
C03445,6312.38,252.4952,25,12
C03446,312.71,156.355,2,2
C03447,3490.07,249.2907142857143,14,9
C03448,2310.14,231.01399999999998,10,9
C03449,844.5,281.5,3,3
C03451,278.93,278.93,1,1
C03452,826.03,206.5075,4,3
C03453,1242.45,207.07500000000002,6,6
C03455,3460.21,247.15785714285715,14,7
C03456,332.44,332.44,1,1
C03457,689.55,172.3875,4,3
C03458,1227.83,175.4042857142857,7,6
C03459,1669.28,238.46857142857144,7,6
C03460,1052.79,210.558,5,4
C03461,20.52,20.52,1,1
C03463,1248.1100000000001,249.622,5,5
C03464,455.39,227.695,2,2
C03465,424.1,424.1,1,1
C03466,2263.5,323.35714285714283,7,6
C03467,978.46,195.692,5,3
C03468,2046.25,255.78125,8,6
C03469,1008.99,201.798,5,4
C03470,723.45,241.15,3,3
C03472,872.07,218.0175,4,3
C03473,1377.62,275.524,5,4
C03474,1877.55,268.2214285714286,7,7
C03475,3357.7,279.80833333333334,12,9
C03476,2241.33,320.19,7,6
C03477,3144.54,241.8876923076923,13,9
C03478,606.4,151.6,4,4
C03479,1264.47,316.1175,4,4
C03480,265.85,132.925,2,2
C03481,484.2,484.2,1,1
C03483,206.21,206.21,1,1
C03484,4949.01,260.4742105263158,19,12
C03485,1912.01,318.66833333333335,6,6
C03486,422.78999999999996,211.39499999999998,2,2
C03487,518.96,259.48,2,2
C03489,438.92,438.92,1,1
C03491,82.55,82.55,1,1
C03492,260.9,130.45,2,2
C03493,2267.35,283.41875,8,5
C03494,1140.47,285.1175,4,4
C03495,357.84,178.92,2,2
C03496,681.9200000000001,340.96000000000004,2,1
C03497,3788.14,270.58142857142855,14,11
C03498,2455.11,245.51100000000002,10,7
C03499,441.38,220.69,2,2
C03500,2084.71,347.45166666666665,6,5
C03501,147.37,147.37,1,1
C03502,1262.3200000000002,252.46400000000003,5,4
C03503,6333.35,211.11166666666668,30,14
C03504,138.04,138.04,1,1
C03505,3397.62,308.87454545454545,11,9
C03506,803.1500000000001,401.57500000000005,2,2
C03507,5245.84,228.08,23,13
C03508,1241.97,413.99,3,3
C03509,3609.19,277.63,13,10
C03511,348.41,348.41,1,1
C03513,8684.119999999999,361.8383333333333,24,12
C03514,646.51,129.302,5,5
C03515,1606.55,229.50714285714284,7,5
C03516,1531.67,306.334,5,5
C03518,500.36,250.18,2,2
C03520,47.41,47.41,1,1
C03522,599.53,199.84333333333333,3,3
C03524,59.26,59.26,1,1
C03525,312.87,312.87,1,1
C03527,6214.35,282.4704545454546,22,12
C03528,1424.69,237.44833333333335,6,5
C03529,3100.41,258.3675,12,10
C03530,1322.88,264.576,5,4
C03531,418.74,139.58,3,3
C03532,2018.64,252.33,8,7
C03533,582.42,194.14,3,3
C03535,36.33,36.33,1,1
C03538,367.73,367.73,1,1
C03539,1122.09,280.5225,4,3
C03542,1876.77,312.795,6,4
C03543,422.51,211.255,2,2
C03544,414.83000000000004,207.41500000000002,2,2
C03545,2026.4099999999999,253.30124999999998,8,6
C03546,504.12,168.04,3,3
C03548,860.8100000000001,286.93666666666667,3,3
C03549,1342.48,335.62,4,4
C03550,1011.15,168.525,6,6
C03551,1634.3000000000002,204.28750000000002,8,7
C03552,260.15,260.15,1,1
C03553,1390.13,198.59,7,6
C03554,816.9200000000001,408.46000000000004,2,2
C03556,1929.44,241.18,8,5
C03557,1089.52,363.17333333333335,3,2
C03558,1094.26,273.565,4,4
C03560,481.69,481.69,1,1
C03561,873.48,436.74,2,2
C03562,1802.3799999999999,180.238,10,8
C03564,441.2,220.6,2,2
C03565,401.93,401.93,1,1
C03566,2361.35,337.3357142857143,7,6
C03567,960.8100000000001,192.162,5,4
C03568,877.15,219.2875,4,4
C03569,1744.55,218.06875,8,5
C03570,2766.16,197.58285714285714,14,12
C03571,149.55,149.55,1,1
C03572,1220.58,305.145,4,3
C03573,1672.19,209.02375,8,7
C03574,4382.08,199.18545454545455,22,10
C03575,2382.18,216.56181818181815,11,9
C03576,510.77000000000004,255.38500000000002,2,2
C03577,248.6,248.6,1,1
C03578,589.28,196.42666666666665,3,3
C03579,1706.94,243.84857142857143,7,6
C03580,674.44,337.22,2,2
C03581,1315.44,328.86,4,4
C03582,2044.11,227.12333333333333,9,7
C03583,669.95,223.3166666666667,3,3
C03584,2297.7,328.24285714285713,7,5
C03585,207.4,207.4,1,1
C03586,489.08,244.54,2,2
C03588,1259.36,209.89333333333332,6,5
C03589,623.5799999999999,311.78999999999996,2,2
C03590,464.74,232.37,2,2
C03591,5051.03,297.1194117647059,17,8
C03593,636.49,159.1225,4,4
C03594,745.1099999999999,248.36999999999998,3,3
C03595,2140.57,356.7616666666667,6,4
C03596,1478.5800000000002,295.716,5,5
C03597,577.87,288.935,2,2
C03598,1909.5,381.9,5,5
C03599,971.4300000000001,323.81,3,3
C03600,1766.0900000000001,294.34833333333336,6,5
C03602,901.8399999999999,150.30666666666664,6,4
C03604,385.95,192.975,2,2
C03606,520.6,260.3,2,2
C03607,2079.71,259.96375,8,7
C03608,696.48,232.16,3,3
C03609,2364.29,197.02416666666667,12,7
C03610,5223.71,274.9321052631579,19,12
C03611,1730.5,432.625,4,4
C03614,73.57000000000001,36.785000000000004,2,2
C03615,468.35,468.35,1,1
C03616,395.89,395.89,1,1
C03617,1370.59,274.118,5,5
C03618,2529.07,194.54384615384618,13,9
C03619,2075.19,296.4557142857143,7,6
C03621,1796.0099999999998,299.335,6,6
C03622,388.99,129.66333333333333,3,3
C03623,344.68,172.34,2,2
C03624,1256.51,209.41833333333332,6,6
C03628,2607.14,260.714,10,6
C03629,1872.49,267.49857142857144,7,6
C03630,1087.05,271.7625,4,3
C03631,1119.27,279.8175,4,4
C03633,1066.6,355.5333333333333,3,3
C03634,926.88,308.96,3,2
C03635,152.63,152.63,1,1
C03636,750.8399999999999,250.27999999999997,3,3
