line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,rejection_reason
49488,T011022,,PR030,1.0,76.49,Missing product_id
49507,T011026,,PR012,5.0,,Missing product_id
49628,T011054,,,3.0,120.06,Missing product_id
49649,T011058,,PR017,4.0,18.52,Missing product_id
49755,T011081,,,2.0,70.24,Missing product_id
49852,T011097,,,4.0,221.48,Missing product_id
49884,T011107,,,5.0,138.4,Missing product_id
49917,T011114,,PR013,2.0,68.64,Missing product_id
49971,T011124,,PR028,4.0,451.8,Missing product_id
50018,T011135,,PR022,5.0,205.5,Missing product_id
50113,T011154,,PR014,4.0,297.28,Missing product_id
50152,T011162,,PR024,5.0,484.35,Missing product_id
50279,T011191,,,2.0,31.42,Missing product_id
50326,T011200,,,2.0,233.36,Missing product_id
50380,T011210,,PR029,3.0,43.26,Missing product_id
50425,T011218,,PR001,2.0,53.26,Missing product_id
50435,T011220,,PR029,4.0,62.84,Missing product_id
50496,T011231,,PR030,4.0,107.12,Missing product_id
50545,T011241,,,3.0,876.18,Missing product_id
50598,T011255,,PR027,4.0,515.48,Missing product_id
50641,T011266,,PR002,2.0,322.6,Missing product_id
50663,T011272,,,2.0,147.9,Missing product_id
50749,T011292,,PR011,3.0,91.08,Missing product_id
50756,T011294,,,1.0,32.28,Missing product_id
50783,T011300,,PR020,2.0,33.94,Missing product_id
50784,T011300,,PR001,5.0,176.35,Missing product_id
50829,T011310,,PR013,2.0,80.4,Missing product_id
50925,T011332,,,2.0,,Missing product_id
51080,T011370,,PR005,4.0,,Missing product_id
51105,T011375,,PR030,1.0,73.52,Missing product_id
51123,T011382,,PR022,5.0,60.25,Missing product_id
51190,T011394,,PR026,2.0,88.86,Missing product_id
51218,T011400,,PR022,3.0,54.93,Missing product_id
51366,T011428,,PR007,1.0,28.53,Missing product_id
51371,T011428,,PR005,4.0,193.96,Missing product_id
51388,T011432,,,2.0,35.98,Missing product_id
51462,T011451,,PR009,1.0,18.31,Missing product_id
51509,T011459,,PR027,5.0,,Missing product_id
51584,T011475,,PR009,3.0,159.6,Missing product_id
51588,T011475,,PR013,2.0,32.84,Missing product_id
51679,T011496,,PR021,3.0,303.63,Missing product_id
51734,T011507,,PR029,1.0,153.67,Missing product_id
51771,T011515,,PR006,4.0,125.04,Missing product_id
51778,T011517,,PR001,5.0,66.65,Missing product_id
51868,T011536,,PR003,3.0,69.66,Missing product_id
51908,T011545,,PR002,3.0,,Missing product_id
51950,T011557,,PR018,2.0,24.68,Missing product_id
52034,T011582,,PR015,2.0,32.1,Missing product_id
52093,T011593,,PR015,4.0,307.84,Missing product_id
52149,T011603,,PR005,5.0,161.4,Missing product_id
52240,T011627,,PR019,2.0,98.4,Missing product_id
52284,T011637,,,3.0,58.08,Missing product_id
52291,T011639,,PR015,3.0,58.08,Missing product_id
52329,T011647,,PR021,1.0,90.06,Missing product_id
52420,T011669,,PR011,3.0,35.82,Missing product_id
52548,T011697,,PR027,1.0,23.22,Missing product_id
52555,T011699,,PR027,1.0,84.03,Missing product_id
52556,T011699,,,2.0,50.6,Missing product_id
52606,T011711,,PR012,1.0,15.6,Missing product_id
52623,T011714,,,2.0,53.26,Missing product_id
52636,T011718,,PR003,1.0,151.35,Missing product_id
52669,T011727,,,3.0,296.82,Missing product_id
52728,T011743,,PR019,1.0,76.96,Missing product_id
52740,T011745,,PR011,5.0,382.45,Missing product_id
52859,T011771,,PR029,5.0,709.85,Missing product_id
52879,T011773,,,4.0,11140.0,Missing product_id
53102,T011817,,PR015,2.0,52.42,Missing product_id
53163,T011830,,PR028,1.0,146.24,Missing product_id
53211,T011838,,PR004,1.0,29.08,Missing product_id
53243,T011843,,PR015,5.0,106.5,Missing product_id
53253,T011845,,PR019,4.0,160.8,Missing product_id
53261,T011848,,PR015,5.0,116.1,Missing product_id
53316,T011862,,PR022,2.0,11.88,Missing product_id
53419,T011885,,PR027,3.0,131.04,Missing product_id
53578,T011921,,,2.0,168.06,Missing product_id
53617,T011929,,,3.0,31.65,Missing product_id
53717,T011953,,,1.0,76.96,Missing product_id
53736,T011958,,PR001,5.0,324.35,Missing product_id
53788,T011968,,PR008,2.0,72.32,Missing product_id
53865,T011987,,PR024,4.0,707.28,Missing product_id
53999,T012014,,PR015,4.0,282.72,Missing product_id
54006,T012014,,,4.0,750.6,Missing product_id
54040,T012024,,PR016,3.0,64.74,Missing product_id
54096,T012036,,PR023,2.0,382.92,Missing product_id
54099,T012037,,PR012,2.0,153.74,Missing product_id
54188,T012055,,,5.0,450.4,Missing product_id
54199,T012060,,PR020,3.0,37.02,Missing product_id
54200,T012060,,PR007,1.0,24.77,Missing product_id
54368,T012101,,PR026,4.0,110.72,Missing product_id
54370,T012101,,PR019,5.0,179.1,Missing product_id
54399,T012107,,,4.0,765.84,Missing product_id
54480,T012126,,PR019,1.0,64.02,Missing product_id
54577,T012146,,,2.0,96.88,Missing product_id
54623,T012154,,PR019,3.0,91.98,Missing product_id
54733,T012182,,,3.0,564.84,Missing product_id
54856,T012211,,PR019,2.0,44.18,Missing product_id
54900,T012222,,PR011,5.0,,Missing product_id
54948,T012232,,PR020,3.0,172.98,Missing product_id
55203,T012283,,PR015,3.0,138.3,Missing product_id
55244,T012292,,,2.0,35.98,Missing product_id
55269,T012296,,PR003,3.0,409.38,Missing product_id
55484,T012344,,PR007,1.0,54.38,Missing product_id
55498,T012346,,PR011,1.0,9.7,Missing product_id
55500,T012347,,,3.0,153.21,Missing product_id
55631,T012376,,PR023,2.0,292.48,Missing product_id
55645,T012379,,PR019,1.0,18.31,Missing product_id
55737,T012399,,PR020,2.0,68.8,Missing product_id
56055,T012470,,PR010,3.0,99.84,Missing product_id
56081,T012475,,,3.0,97.59,Missing product_id
56135,T012488,,PR028,1.0,39.03,Missing product_id
56146,T012491,,PR016,2.0,,Missing product_id
56163,T012493,,PR001,4.0,858.6,Missing product_id
56256,T012515,,PR023,2.0,115.32,Missing product_id
56384,T012544,,,2.0,98.4,Missing product_id
56428,T012554,,,2.0,302.7,Missing product_id
56544,T012583,,PR030,5.0,83.95,Missing product_id
56582,T012591,,PR026,2.0,201.32,Missing product_id
56597,T012594,,,4.0,65.41,Missing product_id
56638,T012603,,PR007,4.0,38.76,Missing product_id
56662,T012611,,PR016,3.0,69.78,Missing product_id
56731,T012630,,,2.0,193.74,Missing product_id
56737,T012631,,PR028,2.0,35.92,Missing product_id
56925,T012671,,PR018,1.0,9.69,Missing product_id
56979,T012681,,,1.0,61.64,Missing product_id
57031,T012694,,PR029,4.0,12.88,Missing product_id
57036,T012695,,,2.0,142.54,Missing product_id
57072,T012706,,PR003,5.0,312.6,Missing product_id
57087,T012709,,PR026,1.0,32.53,Missing product_id
57102,T012711,,PR022,4.0,545.84,Missing product_id
57121,T012715,,PR020,5.0,142.65,Missing product_id
57133,T012717,,,3.0,36.15,Missing product_id
57138,T012719,,,2.0,19.38,Missing product_id
57159,T012722,,PR002,5.0,970.55,Missing product_id
57263,T012744,,PR012,1.0,21.58,Missing product_id
57301,T012753,,PR009,3.0,350.04,Missing product_id
57318,T012759,,PR027,5.0,150.45,Missing product_id
57320,T012759,,,3.0,165.78,Missing product_id
57384,T012770,,PR022,1.0,20.55,Missing product_id
57435,T012779,,PR003,3.0,99.84,Missing product_id
57454,T012784,,PR008,2.0,,Missing product_id
57497,T012794,,PR017,2.0,80.4,Missing product_id
57530,T012802,,,1.0,11.83,Missing product_id
57536,T012804,,PR013,4.0,305.96,Missing product_id
57570,T012814,,PR030,3.0,39.39,Missing product_id
57591,T012818,,,3.0,137.31,Missing product_id
57598,T012819,,PR018,5.0,126.5,Missing product_id
57697,T012842,,PR027,4.0,1126.48,Missing product_id
57834,T012874,,PR008,2.0,370.82,Missing product_id
57922,T012896,,,5.0,476.75,Missing product_id
58058,T012934,,PR004,4.0,53.32,Missing product_id
58100,T012944,,PR019,1.0,61.64,Missing product_id
58108,T012946,,PR008,4.0,462.36,Missing product_id
58116,T012947,,PR030,4.0,112.44,Missing product_id
58213,T012973,,,1.0,42.96,Missing product_id
58415,T013020,,PR013,3.0,62.1,Missing product_id
58431,T013024,,PR016,1.0,51.07,Missing product_id
58533,T013044,,PR004,3.0,48.15,Missing product_id
58538,T013044,,PR002,5.0,151.75,Missing product_id
58568,T013051,,,1.0,8.54,Missing product_id
58603,T013058,,,4.0,73.24,Missing product_id
58637,T013064,,PR028,4.0,80.12,Missing product_id
58646,T013066,,PR026,1.0,18.34,Missing product_id
58661,T013068,,PR015,5.0,176.35,Missing product_id
58670,T013070,,PR015,5.0,682.3,Missing product_id
58689,T013074,,PR023,4.0,194.04,Missing product_id
58694,T013074,,PR014,2.0,292.48,Missing product_id
58827,T013102,,PR001,5.0,1110.2,Missing product_id
58848,T013106,,PR008,5.0,195.15,Missing product_id
58856,T013108,,,3.0,270.18,Missing product_id
58863,T013109,,PR030,1.0,34.32,Missing product_id
58920,T013121,,PR012,4.0,765.84,Missing product_id
59017,T013141,,PR010,2.0,455.76,Missing product_id
59066,T013152,,,5.0,214.8,Missing product_id
59145,T013166,,PR030,1.0,21.58,Missing product_id
59163,T013171,,PR024,4.0,404.84,Missing product_id
59167,T013172,,,4.0,360.24,Missing product_id
59184,T013174,,PR019,1.0,17.99,Missing product_id
59233,T013186,,,2.0,44.2,Missing product_id
59328,T013206,,PR023,5.0,1449.4,Missing product_id
59354,T013213,,PR008,3.0,683.64,Missing product_id
59419,T013233,,PR029,4.0,249.76,Missing product_id
59550,T013265,,PR002,4.0,217.52,Missing product_id
59605,T013280,,PR016,4.0,134.84,Missing product_id
59651,T013290,,PR006,5.0,176.35,Missing product_id
59679,T013296,,,4.0,160.8,Missing product_id
59737,T013307,,,2.0,68.64,Missing product_id
59755,T013311,,PR008,2.0,,Missing product_id
59758,T013312,,PR014,5.0,1460.3,Missing product_id
59779,T013315,,PR025,2.0,82.2,Missing product_id
59866,T013334,,PR029,1.0,222.04,Missing product_id
59885,T013338,,PR004,4.0,145.84,Missing product_id
59953,T013350,,PR017,2.0,180.16,Missing product_id
59972,T013354,,PR022,1.0,11.83,Missing product_id
59974,T013354,,,5.0,731.2,Missing product_id
60044,T013369,,PR013,2.0,72.92,Missing product_id
60065,T013373,,PR013,2.0,72.92,Missing product_id
60069,T013374,,PR010,5.0,101.85,Missing product_id
60073,T013375,,PR009,4.0,92.88,Missing product_id
60146,T013392,,PR020,2.0,82.2,Missing product_id
60155,T013394,,PR003,3.0,49.26,Missing product_id
60275,T013422,,,2.0,170.66,Missing product_id
60299,T013428,,PR006,1.0,115.31,Missing product_id
60318,T013431,,PR020,5.0,161.4,Missing product_id
60336,T013436,,PR014,4.0,82.2,Missing product_id
60398,T013452,,PR001,2.0,,Missing product_id
60498,T013473,,,5.0,,Missing product_id
60749,T013528,,,3.0,461.01,Missing product_id
60819,T013543,,,1.0,35.82,Missing product_id
60820,T013543,,PR009,4.0,106.52,Missing product_id
60893,T013556,,PR022,5.0,,Missing product_id
61083,T013602,,,5.0,271.9,Missing product_id
61122,T013613,,PR023,5.0,179.1,Missing product_id
61142,T013616,,,3.0,105.87,Missing product_id
61222,T013636,,PR027,2.0,162.54,Missing product_id
61356,T013666,,PR026,1.0,161.3,Missing product_id
61403,T013679,,,1.0,74.32,Missing product_id
61454,T013693,,PR026,4.0,,Missing product_id
61459,T013696,,PR030,4.0,141.08,Missing product_id
61502,T013705,,,3.0,85.02,Missing product_id
61522,T013708,,PR010,1.0,161.3,Missing product_id
61633,T013735,,PR029,2.0,142.54,Missing product_id
61657,T013739,,PR028,2.0,262.72,Missing product_id
61892,T013789,,PR021,4.0,18.52,Missing product_id
61904,T013791,,PR027,4.0,73.24,Missing product_id
61978,T013810,,PR024,1.0,39.98,Missing product_id
62002,T013816,,,5.0,175.6,Missing product_id
62028,T013820,,PR010,5.0,93.4,Missing product_id
62039,T013822,,PR011,5.0,78.0,Missing product_id
62101,T013834,,PR006,4.0,257.8,Missing product_id
62162,T013846,,,3.0,213.81,Missing product_id
62256,T013864,,PR010,3.0,109.74,Missing product_id
62295,T013871,,PR014,4.0,391.6,Missing product_id
62382,T013889,,PR005,1.0,24.21,Missing product_id
62406,T013894,,PR025,2.0,26.26,Missing product_id
62414,T013896,,,4.0,34.16,Missing product_id
62482,T013912,,PR027,2.0,11.88,Missing product_id
62664,T013951,,,5.0,367.6,Missing product_id
62702,T013960,,PR012,3.0,102.96,Missing product_id
62831,T013995,,PR029,1.0,20.55,Missing product_id
62881,T014005,,PR006,5.0,312.2,Missing product_id
63081,T014050,,PR007,3.0,113.61,Missing product_id
63102,T014055,,PR004,1.0,12.21,Missing product_id
63165,T014068,,PR007,4.0,294.08,Missing product_id
63183,T014072,,,2.0,257.74,Missing product_id
63210,T014078,,,2.0,35.92,Missing product_id
63232,T014083,,PR025,5.0,884.1,Missing product_id
63237,T014084,,PR008,1.0,292.06,Missing product_id
63275,T014092,,,2.0,170.66,Missing product_id
63369,T014114,,,2.0,49.54,Missing product_id
63467,T014136,,PR021,2.0,31.2,Missing product_id
63528,T014154,,,3.0,138.3,Missing product_id
63571,T014163,,PR014,5.0,884.1,Missing product_id
63646,T014180,,PR021,2.0,27.34,Missing product_id
63719,T014198,,PR014,4.0,159.92,Missing product_id
63748,T014205,,,3.0,74.97,Missing product_id
63763,T014208,,PR017,5.0,339.82,Missing product_id
63824,T014224,,,1.0,11.94,Missing product_id
63879,T014238,,PR002,2.0,70.58,Missing product_id
64069,T014282,,PR020,5.0,276.85,Missing product_id
64153,T014300,,,1.0,43.75,Missing product_id
64179,T014308,,PR011,2.0,427.8,Missing product_id
64222,T014319,,PR001,1.0,108.59,Missing product_id
64290,T014335,,,4.0,151.48,Missing product_id
64291,T014335,,PR023,2.0,197.88,Missing product_id
64480,T014379,,PR023,4.0,855.6,Missing product_id
64498,T014382,,PR024,1.0,76.87,Missing product_id
64499,T014382,,,5.0,176.45,Missing product_id
64501,T014382,,PR007,5.0,164.0,Missing product_id
64512,T014385,,PR021,5.0,201.0,Missing product_id
64515,T014386,,PR017,3.0,230.61,Missing product_id
64607,T014404,,PR013,5.0,88.2,Missing product_id
64725,T014432,,PR010,1.0,41.1,Missing product_id
64754,T014437,,PR022,3.0,120.06,Missing product_id
64797,T014445,,,1.0,222.04,Missing product_id
64825,T014453,,,4.0,82.28,Missing product_id
64842,T014460,,PR029,1.0,9.7,Missing product_id
64874,T014466,,,4.0,,Missing product_id
65116,T014521,,PR019,4.0,434.36,Missing product_id
65232,T014549,,,4.0,159.44,Missing product_id
65262,T014558,,PR004,2.0,190.7,Missing product_id
65272,T014559,,PR005,1.0,50.62,Missing product_id
65397,T014588,,,3.0,443.67,Missing product_id
65401,T014589,,PR024,2.0,72.32,Missing product_id
65422,T014594,,PR012,5.0,172.5,Missing product_id
65468,T014604,,PR016,3.0,58.08,Missing product_id
65578,T014625,,PR010,3.0,99.84,Missing product_id
65674,T014646,,PR021,1.0,33.93,Missing product_id
65736,T014660,,PR020,5.0,188.25,Missing product_id
65777,T014669,,PR019,3.0,138.3,Missing product_id
65788,T014671,,PR020,2.0,108.76,Missing product_id
65819,T014677,,PR006,5.0,68.35,Missing product_id
65826,T014679,,PR001,2.0,283.94,Missing product_id
66076,T014726,,PR027,1.0,64.45,Missing product_id
66081,T014727,,PR003,2.0,96.88,Missing product_id
66111,T014733,,PR015,3.0,222.96,Missing product_id
66155,T014741,,,4.0,71.96,Missing product_id
66223,T014754,,PR017,2.0,141.36,Missing product_id
66415,T014797,,,3.0,96.84,Missing product_id
66427,T014799,,PR023,3.0,101.13,Missing product_id
66429,T014799,,,5.0,145.4,Missing product_id
66444,T014802,,PR025,3.0,483.9,Missing product_id
66521,T014818,,PR030,4.0,62.84,Missing product_id
66642,T014845,,PR011,3.0,107.46,Missing product_id
66724,T014864,,PR009,3.0,286.05,Missing product_id
66762,T014874,,,3.0,46.8,Missing product_id
66884,T014900,,PR018,1.0,101.21,Missing product_id
66989,T014922,,PR007,2.0,193.74,Missing product_id
66997,T014924,,PR019,4.0,73.88,Missing product_id
67068,T014938,,PR016,3.0,56.04,Missing product_id
67111,T014950,,PR022,2.0,68.64,Missing product_id
67119,T014952,,PR028,5.0,599.65,Missing product_id
67167,T014961,,,5.0,344.0,Missing product_id
67423,T015017,,PR025,4.0,360.24,Missing product_id
67502,T015035,,PR003,2.0,427.8,Missing product_id
67599,T015056,,PR009,3.0,666.12,Missing product_id
67695,T015075,,,5.0,406.35,Missing product_id
67728,T015083,,,1.0,,Missing product_id
67780,T015096,,PR012,1.0,166.95,Missing product_id
67907,T015119,,PR026,2.0,106.48,Missing product_id
67981,T015134,,PR016,2.0,106.4,Missing product_id
68013,T015139,,PR002,5.0,970.55,Missing product_id
68037,T015144,,PR010,3.0,117.09,Missing product_id
68188,T015177,,,4.0,60.52,Missing product_id
68220,T015185,,PR002,1.0,194.11,Missing product_id
68253,T015191,,PR006,4.0,38.04,Missing product_id
68272,T015196,,PR013,2.0,44.2,Missing product_id
68578,T015260,,,1.0,48.49,Missing product_id
68703,T015290,,PR014,4.0,77.44,Missing product_id
68706,T015290,,PR013,1.0,108.59,Missing product_id
68792,T015311,,PR024,5.0,230.5,Missing product_id
68898,T015340,,PR019,4.0,645.2,Missing product_id
68962,T015353,,,2.0,72.32,Missing product_id
69046,T015373,,PR009,4.0,196.8,Missing product_id
69065,T015377,,,1.0,76.87,Missing product_id
69075,T015379,,,3.0,222.96,Missing product_id
69083,T015380,,,4.0,867.84,Missing product_id
69129,T015390,,PR019,4.0,134.84,Missing product_id
69177,T015402,,PR017,3.0,25.62,Missing product_id
69267,T015427,,PR026,2.0,,Missing product_id
69331,T015439,,PR029,5.0,369.75,Missing product_id
69355,T015443,,PR019,3.0,105.36,Missing product_id
69371,T015446,,PR013,1.0,22.09,Missing product_id
69381,T015448,,PR011,3.0,270.18,Missing product_id
69420,T015455,,PR025,4.0,96.84,Missing product_id
69433,T015458,,,5.0,941.4,Missing product_id
69479,T015466,,PR009,5.0,145.4,Missing product_id
69494,T015468,,PR017,1.0,76.49,Missing product_id
69641,T015500,,,3.0,109.02,Missing product_id
69670,T015507,,,5.0,69.1,Missing product_id
69700,T015513,,,4.0,70.56,Missing product_id
69729,T015519,,PR015,2.0,27.64,Missing product_id
69759,T015523,,PR008,4.0,96.84,Missing product_id
69847,T015544,,PR003,5.0,176.45,Missing product_id
69881,T015551,,PR015,3.0,36.15,Missing product_id
69896,T015554,,PR029,4.0,75.96,Missing product_id
69935,T015559,,PR008,4.0,230.64,Missing product_id
70130,T015605,,,2.0,17.08,Missing product_id
70151,T015612,,PR026,3.0,77.19,Missing product_id
70203,T015623,,PR001,5.0,644.35,Missing product_id
70311,T015647,,,5.0,1139.4,Missing product_id
70375,T015666,,,3.0,286.05,Missing product_id
70433,T015676,,PR001,5.0,576.55,Missing product_id
70507,T015695,,PR001,5.0,117.9,Missing product_id
70658,T015728,,PR014,1.0,18.34,Missing product_id
70682,T015732,,,1.0,18.31,Missing product_id
70700,T015735,,,2.0,60.1,Missing product_id
70721,T015739,,,1.0,13.13,Missing product_id
70842,T015773,,,3.0,28.53,Missing product_id
70853,T015775,,,4.0,73.88,Missing product_id
70860,T015777,,PR019,2.0,35.92,Missing product_id
70962,T015799,,PR001,3.0,80.34,Missing product_id
70990,T015806,,,3.0,500.85,Missing product_id
71024,T015812,,PR024,1.0,26.63,Missing product_id
71109,T015833,,PR018,5.0,238.0,Missing product_id
71176,T015847,,PR018,5.0,118.5,Missing product_id
71211,T015854,,PR015,5.0,55.15,Missing product_id
71214,T015856,,PR018,3.0,145.53,Missing product_id
71219,T015856,,,4.0,130.12,Missing product_id
71230,T015858,,PR014,3.0,159.6,Missing product_id
71319,T015876,,,4.0,395.76,Missing product_id
71335,T015880,,,4.0,135.72,Missing product_id
71354,T015883,,PR022,4.0,55.28,Missing product_id
71427,T015900,,PR017,4.0,336.12,Missing product_id
71462,T015908,,PR010,2.0,162.54,Missing product_id
71572,T015931,,,3.0,117.09,Missing product_id
71604,T015938,,PR006,5.0,169.5,Missing product_id
71759,T015970,,PR012,4.0,116.32,Missing product_id
71849,T015994,,,5.0,312.2,Missing product_id
71868,T015997,,PR024,3.0,147.6,Missing product_id
71880,T016000,,PR021,2.0,137.6,Missing product_id
71944,T016012,,PR011,3.0,530.46,Missing product_id
72056,T016043,,PR004,3.0,75.9,Missing product_id
72104,T016055,,PR015,1.0,10.55,Missing product_id
72147,T016062,,PR028,2.0,292.48,Missing product_id
72202,T016074,,PR024,5.0,124.95,Missing product_id
72230,T016082,,PR006,5.0,42.7,Missing product_id
72382,T016118,,,4.0,1153.96,Missing product_id
72401,T016123,,PR023,4.0,560.16,Missing product_id
72408,T016125,,PR003,2.0,55.36,Missing product_id
72520,T016149,,PR017,5.0,881.75,Missing product_id
72660,T016177,,PR005,4.0,776.44,Missing product_id
72700,T016184,,,2.0,355.12,Missing product_id
72727,T016189,,,1.0,21.79,Missing product_id
72816,T016211,,PR023,3.0,666.12,Missing product_id
72839,T016215,,PR009,1.0,35.12,Missing product_id
72941,T016238,,PR020,4.0,387.48,Missing product_id
73008,T016252,,,1.0,54.38,Missing product_id
73025,T016255,,PR012,5.0,253.1,Missing product_id
73133,T016279,,PR027,1.0,20.55,Missing product_id
73134,T016280,,PR016,1.0,83.35,Missing product_id
73178,T016288,,,1.0,85.33,Missing product_id
73195,T016293,,PR006,1.0,,Missing product_id
73232,T016301,,PR002,3.0,90.15,Missing product_id
73351,T016332,,PR022,5.0,,Missing product_id
73397,T016340,,,5.0,179.1,Missing product_id
73424,T016345,,,1.0,24.77,Missing product_id
73517,T016365,,PR013,4.0,705.4,Missing product_id
73556,T016374,,,2.0,434.6,Missing product_id
73564,T016375,,PR026,5.0,322.25,Missing product_id
73710,T016406,,PR028,2.0,69.0,Missing product_id
73814,T016429,,PR012,5.0,92.35,Missing product_id
73858,T016440,,,4.0,73.36,Missing product_id
73859,T016440,,PR011,3.0,69.66,Missing product_id
73934,T016456,,PR030,5.0,410.4,Missing product_id
73978,T016468,,PR016,4.0,212.96,Missing product_id
74052,T016485,,,4.0,62.84,Missing product_id
74212,T016525,,,3.0,536.26,Missing product_id
74344,T016553,,PR022,4.0,137.28,Missing product_id
74496,T016589,,,1.0,37.65,Missing product_id
74518,T016595,,PR011,3.0,66.3,Missing product_id
74561,T016606,,PR027,4.0,168.56,Missing product_id
74608,T016618,,,4.0,73.36,Missing product_id
74760,T016649,,PR018,1.0,21.58,Missing product_id
74766,T016650,,PR001,5.0,156.3,Missing product_id
74784,T016653,,,4.0,183.08,Missing product_id
74856,T016665,,,4.0,297.28,Missing product_id
74884,T016671,,PR012,3.0,107.46,Missing product_id
74925,T016679,,PR005,3.0,54.93,Missing product_id
75183,T016731,,PR002,4.0,74.72,Missing product_id
75208,T016737,,PR014,5.0,109.95,Missing product_id
75218,T016739,,,5.0,184.5,Missing product_id
75254,T016750,,PR007,2.0,375.3,Missing product_id
75281,T016755,,PR010,4.0,1159.52,Missing product_id
75301,T016759,,PR023,2.0,65.06,Missing product_id
75314,T016760,,,3.0,138.3,Missing product_id
75337,T016765,,PR002,3.0,128.88,Missing product_id
75373,T016774,,,3.0,70.74,Missing product_id
75418,T016784,,PR027,1.0,18.31,Missing product_id
75426,T016786,,PR003,5.0,151.8,Missing product_id
75427,T016786,,PR011,1.0,12.34,Missing product_id
75505,T016806,,,5.0,189.35,Missing product_id
75518,T016807,,,5.0,92.35,Missing product_id
75579,T016823,,PR003,2.0,33.58,Missing product_id
75581,T016824,,PR017,3.0,90.15,Missing product_id
75610,T016829,,PR029,2.0,375.3,Missing product_id
75616,T016830,,PR018,2.0,46.44,Missing product_id
75683,T016847,,PR005,3.0,338.55,Missing product_id
75777,T016866,,,2.0,62.62,Missing product_id
75902,T016890,,PR011,2.0,141.36,Missing product_id
75916,T016893,,PR003,5.0,179.1,Missing product_id
75942,T016899,,,3.0,296.82,Missing product_id
75971,T016905,,PR005,4.0,106.52,Missing product_id
76018,T016918,,,4.0,360.24,Missing product_id
76038,T016921,,PR018,5.0,542.95,Missing product_id
76044,T016923,,PR003,5.0,564.25,Missing product_id
76053,T016925,,PR002,3.0,369.84,Missing product_id
76189,T016951,,PR014,1.0,12.05,Missing product_id
76237,T016961,,PR010,2.0,5570.0,Missing product_id
76251,T016964,,PR019,2.0,57.06,Missing product_id
76269,T016967,,PR005,2.0,14.28,Missing product_id
76361,T016987,,PR024,2.0,28.84,Missing product_id
76419,T016996,,PR007,1.0,34.32,Missing product_id
76428,T016998,,PR024,1.0,13.13,Missing product_id
76455,T017003,,PR024,4.0,71.84,Missing product_id
76465,T017005,,,1.0,30.36,Missing product_id
76474,T017007,,PR028,1.0,35.82,Missing product_id
76475,T017007,,PR022,5.0,84.85,Missing product_id
76567,T017032,,PR012,1.0,292.06,Missing product_id
76801,T017087,,,4.0,645.2,Missing product_id
76837,T017097,,PR021,1.0,55.37,Missing product_id
77024,T017138,,PR006,2.0,,Missing product_id
77028,T017140,,,4.0,402.64,Missing product_id
77075,T017153,,PR018,4.0,121.4,Missing product_id
77098,T017159,,PR021,3.0,93.93,Missing product_id
77134,T017165,,,5.0,118.5,Missing product_id
77162,T017172,,PR013,2.0,193.74,Missing product_id
77232,T017191,,PR021,5.0,176.35,Missing product_id
77242,T017193,,PR006,1.0,146.24,Missing product_id
77265,T017198,,PR030,5.0,200.1,Missing product_id
77286,T017203,,PR005,1.0,217.3,Missing product_id
77289,T017203,,PR007,2.0,230.62,Missing product_id
77450,T017236,,,4.0,221.04,Missing product_id
77539,T017255,,PR029,3.0,137.31,Missing product_id
77667,T017284,,,2.0,,Missing product_id
77690,T017291,,PR027,1.0,82.08,Missing product_id
77709,T017294,,PR018,4.0,23.76,Missing product_id
77786,T017309,,PR001,4.0,461.24,Missing product_id
77830,T017321,,PR029,2.0,375.3,Missing product_id
77877,T017331,,PR007,2.0,307.34,Missing product_id
77998,T017356,,PR015,1.0,115.31,Missing product_id
77999,T017356,,,2.0,23.66,Missing product_id
78067,T017371,,,5.0,103.5,Missing product_id
78313,T017426,,,5.0,181.7,Missing product_id
78345,T017432,,PR030,1.0,5.94,Missing product_id
78483,T017462,,PR003,1.0,10.55,Missing product_id
78534,T017474,,PR017,4.0,57.68,Missing product_id
78582,T017487,,,5.0,151.8,Missing product_id
78686,T017507,,,2.0,125.04,Missing product_id
78696,T017509,,,2.0,233.36,Missing product_id
78822,T017538,,PR017,5.0,235.2,Missing product_id
78882,T017549,,PR004,1.0,188.28,Missing product_id
78919,T017558,,PR016,1.0,34.5,Missing product_id
78922,T017559,,PR006,4.0,156.12,Missing product_id
78956,T017568,,PR026,1.0,32.8,Missing product_id
79005,T017577,,PR017,5.0,406.35,Missing product_id
79149,T017613,,,4.0,18.52,Missing product_id
79151,T017614,,PR002,5.0,188.25,Missing product_id
79161,T017617,,PR029,1.0,68.8,Missing product_id
79239,T017633,,PR015,3.0,222.96,Missing product_id
79240,T017633,,PR022,1.0,28.11,Missing product_id
79243,T017633,,PR027,1.0,10.55,Missing product_id
79362,T017658,,PR029,1.0,289.88,Missing product_id
79363,T017658,,PR010,2.0,41.14,Missing product_id
79370,T017661,,,3.0,222.96,Missing product_id
79398,T017670,,,4.0,44.12,Missing product_id
79423,T017676,,PR024,2.0,28.84,Missing product_id
79523,T017693,,,2.0,322.6,Missing product_id
79658,T017722,,PR013,4.0,82.28,Missing product_id
79684,T017731,,PR004,3.0,109.38,Missing product_id
79696,T017733,,PR007,2.0,32.84,Missing product_id
79755,T017745,,,1.0,8.54,Missing product_id
79756,T017746,,PR025,5.0,266.0,Missing product_id
80175,T017839,,,2.0,14.28,Missing product_id
80280,T017861,,PR011,1.0,13.67,Missing product_id
80387,T017888,,PR023,5.0,121.05,Missing product_id
