customer_id,recency_days,frequency_total,first_purchase_date,frequency_30d,frequency_60d,frequency_90d,frequency_180d,frequency_365d,monetary_total,avg_order_value,max_order_value,min_order_value,std_order_value,monetary_30d,avg_order_value_30d,monetary_60d,avg_order_value_60d,monetary_90d,avg_order_value_90d,monetary_180d,avg_order_value_180d,monetary_365d,avg_order_value_365d,unique_categories,unique_products,total_items_purchased,top_category,pct_spend_apparel,pct_spend_automotive,pct_spend_beauty,pct_spend_books,pct_spend_electronics,pct_spend_grocery,pct_spend_home_&_garden,pct_spend_jewelry,pct_spend_sports,pct_spend_toys,pct_spend_unknown,unique_stores,unique_regions,primary_store_id,primary_region,loyalty_status,total_loyalty_points,segment_id,tenure_days,avg_days_between_purchases,std_days_between_purchases,avg_purchase_hour,preferred_time_of_day,preferred_day,weekend_transaction_pct,future_spend_30d,future_transactions_30d,will_purchase_30d
C04633,84,5,2023-06-27 11:24:00,0.0,0.0,1.0,1.0,2.0,1199.76,239.952,458.78,15.96,187.77582743793195,0.0,0.0,0.0,0.0,76.7,76.7,76.7,76.7,433.63,216.815,10,21,78.0,Electronics,0.07044300369482565,0.045758994406816925,0.011518846828295178,0.037304868696943855,0.34970532558975104,0.0,0.04131876853445733,0.2657941730079313,0.02134847729210573,0.08401706376657711,0.07279047818229595,5,3,S002,South,Bronze,464.0,HS,2488.0,116.75,87.52666260441254,11.2,morning,Tuesday,0.2,0.0,0.0,0
C04634,48,5,2023-10-21 16:44:00,0.0,1.0,1.0,1.0,4.0,1103.21,220.642,492.67,12.52,201.2258554957588,0.0,0.0,93.06,93.06,93.06,93.06,93.06,93.06,735.95,183.9875,8,15,52.0,Automotive,0.0,0.36299773979320854,0.005590425717509043,0.08524430005311293,0.0065092404852272415,0.009188147677181992,0.09694077327761001,0.0,0.40433665062940755,0.029192722366742783,0.0,4,3,S014,South,Platinum,9750.0,HS,1381.0,96.75,56.470493770345826,13.8,afternoon,Monday,0.4,0.0,0.0,0
C04636,127,12,2023-02-23 11:14:00,0.0,0.0,0.0,2.0,4.0,2944.48,245.37333333333333,431.5,90.01,127.64543664765183,0.0,0.0,0.0,0.0,0.0,0.0,410.97,205.485,910.24,227.56,11,46,146.0,Jewelry,0.05331257943594447,0.04643081229789082,0.035792428849526194,0.04234941358173657,0.19112891548819924,0.01849349228566372,0.004907934745885419,0.3564341103978635,0.10371820551184902,0.08198493331402738,0.06544717409141368,10,5,S003,Southwest,Silver,1768.0,NR,1732.0,49.63636363636363,45.93097588180057,12.0,morning,Monday,0.3333333333333333,0.0,0.0,0
C04638,263,6,2023-01-07 10:24:00,0.0,0.0,0.0,0.0,1.0,1861.31,310.2183333333333,470.22,56.07,163.01591277132016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.88,436.88,10,27,73.0,Grocery,0.17770596338621222,0.09075760332464052,0.03166668110655773,0.015271628790832402,0.21749941518441185,0.054987105177278534,0.16611939479528567,0.02309227379188651,0.10311815007667582,0.11978178436621874,0.0,5,3,S011,West,Silver,1057.0,HS,2156.0,91.8,46.246080915035385,15.166666666666666,morning,Monday,0.3333333333333333,0.0,0.0,0
C04639,353,5,2023-01-05 08:48:00,0.0,0.0,0.0,0.0,1.0,899.55,179.91,493.39,13.57,189.97245497703082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,13.57,6,10,33.0,Beauty,0.013627605769488077,0.0,0.08574620674890952,0.13232893574888274,0.5413377398378335,0.0,0.0,0.0,0.09744039176857822,0.12951912012630787,0.0,5,4,S003,West,Silver,1079.0,AR,2363.0,92.75,97.4179141636691,15.0,morning,Thursday,0.4,0.0,0.0,0
C04640,203,4,2023-09-01 13:53:00,0.0,0.0,0.0,0.0,3.0,460.90999999999997,115.22749999999999,163.38,40.15,52.82173124450453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.34999999999997,112.44999999999999,6,13,43.0,Automotive,0.0,0.10710739698825088,0.0,0.05564289260301175,0.0,0.0,0.1329913398422417,0.46045010756246896,0.09550995642341002,0.14829830658061668,0.0,4,3,S006,South,Silver,725.0,AR,2234.0,94.33333333333333,131.3709759929237,17.75,afternoon,Monday,0.25,245.74,1.0,1
C04641,30,13,2023-01-17 21:33:00,0.0,1.0,1.0,5.0,7.0,3262.54,250.96461538461537,483.61,10.29,159.33698292274482,0.0,0.0,416.77,416.77,416.77,416.77,1663.3600000000001,332.672,2134.69,304.9557142857143,10,48,160.0,Home & Garden,0.041192605135212744,0.04511184386418323,0.03665844794977671,0.015038271494915288,0.3545009852558199,0.04626939567675688,0.07136816881046451,0.26111457683510086,0.06455851627404965,0.06418718870372021,0.0,8,5,S010,Southwest,Bronze,3.0,HS,1914.0,56.333333333333336,46.164396618514516,14.846153846153847,afternoon,Wednesday,0.3076923076923077,0.0,0.0,0
C04643,23,10,2023-03-22 09:29:00,1.0,2.0,2.0,2.0,8.0,2670.7,267.07,471.14,62.88,156.26641929730135,471.14,471.14,941.06,470.53,941.06,470.53,941.06,470.53,2162.75,270.34375,10,49,174.0,Jewelry,0.06887598517490605,0.05739854180146484,0.011303794381473616,0.030389328589947532,0.14725887516222966,0.02349923858692,0.05611806923460809,0.48374683184964107,0.1138035093706281,0.007605825848180952,0.0,7,4,S001,Northeast,Bronze,73.0,HS,1433.0,69.11111111111111,89.62483534774896,14.4,afternoon,Monday,0.2,0.0,0.0,0
C04645,71,2,2023-03-22 15:27:00,0.0,0.0,1.0,1.0,1.0,273.26,136.63,150.54,122.72,19.671710652609747,0.0,0.0,0.0,0.0,122.72,122.72,122.72,122.72,122.72,122.72,7,8,28.0,Electronics,0.0,0.1746508288735152,0.0,0.08674734741827811,0.18346168907453336,0.0,0.24120312529136442,0.12232644003953232,0.16128069815577972,0.03032987114699685,0.0,2,2,S011,Northeast,Bronze,322.0,NR,1556.0,578.0,0.0,11.5,morning,Monday,0.0,0.0,0.0,0
C04646,129,5,2023-07-12 19:25:00,0.0,0.0,0.0,1.0,3.0,1291.83,258.366,418.1,71.67,151.08485407214053,0.0,0.0,0.0,0.0,0.0,0.0,285.83,285.83,738.4599999999999,246.1533333333333,6,14,48.0,Home & Garden,0.0,0.12577214782736054,0.04488580396706651,0.0,0.44048682287194474,0.0,0.20170181237561635,0.0,0.1107929825367515,0.0763604304212603,0.0,4,4,S003,Midwest,Bronze,406.0,HS,1198.0,101.5,63.22710389276632,12.6,morning,Wednesday,0.2,0.0,0.0,0
C04647,450,2,2023-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,325.68,162.84,203.75,121.93,57.855476836683316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,11.0,Toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7203932031290473,0.0,0.2796067968709527,0.0,2,2,S001,Northeast,Bronze,77.0,LP,1830.0,276.0,0.0,16.0,afternoon,Thursday,0.5,0.0,0.0,0
C04649,27,12,2023-02-22 09:15:00,1.0,1.0,1.0,4.0,6.0,3206.6,267.21666666666664,408.97,20.24,123.78674817702591,366.9,366.9,366.9,366.9,366.9,366.9,1067.78,266.945,1652.78,275.4633333333333,11,39,136.0,Automotive,0.04088989531538689,0.04376416821615868,0.5565410330197689,0.014403279047512901,0.03284693932161464,0.012607226729264998,0.028774152558392566,0.10321458013471865,0.04982253058763513,0.005246259983728493,0.11188993508581821,10,5,S003,Midwest,Silver,852.0,AR,2425.0,58.72727272727273,45.501848114314896,11.25,night,Tuesday,0.08333333333333333,0.0,0.0,0
C04650,545,1,2023-07-05 17:02:00,0.0,0.0,0.0,0.0,0.0,199.73,199.73,199.73,199.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,14.0,Books,0.0,0.0,0.0,0.09915640192932222,0.10474836180556887,0.0,0.0,0.5244528142354772,0.27164242202963157,0.0,0.0,1,1,S013,South,Bronze,365.0,HS,1439.0,0.0,0.0,17.0,evening,Wednesday,0.0,0.0,0.0,0
C04652,100,3,2024-05-14 10:31:00,0.0,0.0,0.0,1.0,3.0,579.52,193.17333333333332,264.79,51.06,123.07503090933325,0.0,0.0,0.0,0.0,0.0,0.0,51.06,51.06,579.52,193.17333333333332,6,13,39.0,Automotive,0.3672977228618808,0.2892012492087821,0.0,0.01936587483848693,0.0,0.023964093094302707,0.21374652779594164,0.0,0.08642453220060577,0.0,0.0,2,2,S009,Southwest,Silver,1512.0,AR,1801.0,65.0,53.74011537017761,12.0,morning,Monday,0.3333333333333333,0.0,0.0,0
C04653,206,3,2023-06-10 13:37:00,0.0,0.0,0.0,0.0,2.0,1057.24,352.41333333333336,493.98,167.42,167.5552593425027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.8199999999999,444.90999999999997,10,17,53.0,Apparel,0.4183961932294231,0.05249659424507365,0.020060376200008955,0.011282162798283372,0.18062972888272052,0.05275562349299342,0.01999322046906679,0.015081258434440017,0.06055208406618357,0.16875275818180657,0.0,3,3,S001,Midwest,Silver,508.0,NR,2121.0,181.5,251.02290732122438,13.666666666666666,morning,Saturday,0.6666666666666666,0.0,0.0,0
C04654,119,8,2023-04-25 09:13:00,0.0,0.0,0.0,4.0,4.0,1829.66,228.7075,446.17,52.67,133.0770404958829,0.0,0.0,0.0,0.0,0.0,0.0,1123.6,280.9,1123.6,280.9,10,34,105.0,Automotive,0.06415023951841961,0.16876001526135062,0.0072966213065411845,0.10572894145576328,0.1064767476366103,0.02139132646572555,0.13791852134469457,0.25094917122387556,0.08022213743694094,0.05710627835007842,0.0,6,3,S002,Southwest,Silver,1238.0,LP,1472.0,70.57142857142857,102.89615662219386,10.875,morning,Monday,0.25,0.0,0.0,0
C04655,531,1,2023-07-19 10:51:00,0.0,0.0,0.0,0.0,0.0,484.29,484.29,484.29,484.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,8.0,Books,0.0,0.0,0.0,0.22796824788780354,0.0,0.0,0.0,0.46244865819659925,0.0,0.3095830939155973,0.0,1,1,S004,Southwest,Gold,4945.0,HC,1934.0,0.0,0.0,10.0,morning,Wednesday,0.0,0.0,0.0,0
C04656,610,1,2023-05-01 17:51:00,0.0,0.0,0.0,0.0,0.0,98.37,98.37,98.37,98.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,16.0,Electronics,0.0,0.21065854812012294,0.0,0.0,0.6641197682667297,0.0,0.0,0.09567864743438166,0.029543036178765664,0.0,0.0,1,1,S008,West,Gold,2838.0,LP,1532.0,0.0,0.0,17.0,evening,Monday,0.0,0.0,0.0,0
C04657,177,7,2023-01-09 15:16:00,0.0,0.0,0.0,1.0,2.0,2512.84,358.9771428571429,443.14,224.61,92.7126975687591,0.0,0.0,0.0,0.0,0.0,0.0,398.1,398.1,654.98,327.49,10,25,79.0,Electronics,0.037036310749419876,0.014717129130306894,0.022453181684478872,0.02315259665980325,0.553054221002059,0.01467137301042586,0.036346700656927154,0.218451155342027,0.06249795731607675,0.017619374448475344,0.0,6,3,S003,Southwest,Bronze,170.0,HS,2537.0,90.5,60.757715559425044,13.857142857142858,afternoon,Monday,0.42857142857142855,0.0,0.0,0
C04658,179,3,2023-06-30 12:20:00,0.0,0.0,0.0,1.0,1.0,1152.86,384.28666666666663,476.65,332.57,80.18026710689688,0.0,0.0,0.0,0.0,0.0,0.0,343.64,343.64,343.64,343.64,4,7,20.0,Automotive,0.0,0.31639094933428497,0.0,0.1461429311853721,0.0,0.0,0.22239215586313543,0.31507396361720746,0.0,0.0,0.0,3,3,S003,Midwest,Bronze,195.0,HC,1887.0,185.0,205.0609665440988,11.333333333333334,morning,Friday,0.0,0.0,0.0,0
C04659,243,3,2023-10-20 17:49:00,0.0,0.0,0.0,0.0,2.0,412.59,137.53,195.91,99.02,51.410414314611394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.57,156.785,8,12,35.0,Automotive,0.047880284439013626,0.0877925428101081,0.006058754645893793,0.09180625562174363,0.6006101182899717,0.017913208763980108,0.0,0.09901057312085264,0.04892826230843643,0.0,0.0,2,2,S003,Midwest,Bronze,0.0,HC,1339.0,97.0,134.35028842544403,15.666666666666666,afternoon,Tuesday,0.0,0.0,0.0,0
C04660,122,6,2023-04-06 16:57:00,0.0,0.0,0.0,2.0,2.0,1612.96,268.82666666666665,419.51,115.21,127.40134358265875,0.0,0.0,0.0,0.0,0.0,0.0,500.89,250.445,500.89,250.445,9,23,65.0,Toys,0.07899368464644373,0.1452306251884928,0.030226371440017646,0.09253815994994531,0.1892265379888997,0.025783567477054514,0.07196712235040983,0.0,0.16348798372322274,0.2025459472355136,0.0,4,3,S007,Southwest,Platinum,10593.0,AR,2116.0,101.8,114.35339959966208,13.833333333333334,afternoon,Thursday,0.3333333333333333,0.0,0.0,0
C04662,125,5,2023-02-16 20:09:00,0.0,0.0,0.0,1.0,1.0,1219.78,243.956,458.91,51.17,186.4691087821251,0.0,0.0,0.0,0.0,0.0,0.0,142.92,142.92,142.92,142.92,8,17,57.0,Beauty,0.1092521120969774,0.08565100332895662,0.06915874215838405,0.009633195842562014,0.4719204940825917,0.008094713899830677,0.0,0.1845183623124975,0.06177137627819998,0.0,0.0,5,3,S001,Southwest,Bronze,496.0,AR,1455.0,139.0,130.8153915510964,14.8,morning,Thursday,0.2,0.0,0.0,0
C04663,194,2,2023-05-15 18:11:00,0.0,0.0,0.0,0.0,1.0,225.3,112.65,142.9,82.4,42.77996026178612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9,142.9,9,15,53.0,Apparel,0.1980993070039696,0.0,0.05668438404090695,0.09412635403350603,0.2373006795397968,0.01631568324026105,0.16641996905066272,0.031729798829307675,0.1444425755231111,0.0548812487384781,0.0,2,2,S006,Northeast,Bronze,350.0,AR,1260.0,402.0,0.0,19.5,evening,Monday,0.0,0.0,0.0,0
C04664,113,7,2023-02-08 15:31:00,0.0,0.0,0.0,3.0,4.0,1429.37,204.19571428571427,418.36,14.69,150.95457184830394,0.0,0.0,0.0,0.0,0.0,0.0,737.92,245.97333333333333,926.0899999999999,231.52249999999998,10,30,100.0,Books,0.041725597923563396,0.0,0.5464825864372982,0.05992344909110537,0.1108699931868058,0.015763789914113834,0.044540690010550915,0.14093241873837062,0.026401807900583607,0.010981852952943598,0.0023778138446646155,6,3,S006,South,Gold,3188.0,NR,2560.0,96.16666666666667,119.75878534231494,13.142857142857142,morning,Monday,0.14285714285714285,0.0,0.0,0
C04665,28,13,2023-04-07 10:36:00,1.0,3.0,3.0,6.0,8.0,3165.5,243.5,495.02,30.87,145.2714347924831,423.84,423.84,1033.96,344.65333333333336,1033.96,344.65333333333336,1721.65,286.94166666666666,2059.5,257.4375,11,44,154.0,Beauty,0.04694953712039651,0.007402113907755801,0.6425505558963263,0.024887016434448614,0.06895303514687302,0.011229621306134098,0.04294010544883744,0.07540854513627136,0.02285110824382186,0.016304449337265187,0.04052391202186976,8,4,S007,Southwest,Silver,1347.0,AR,2307.0,50.083333333333336,41.425636185016316,11.307692307692308,morning,Tuesday,0.15384615384615385,158.36,1.0,1
C04666,224,3,2023-08-20 15:12:00,0.0,0.0,0.0,0.0,2.0,1062.48,354.16,467.3,212.54,129.74589473274293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.84,339.92,8,12,35.0,Apparel,0.17469323410782253,0.09594955405328637,0.021771857069817643,0.04316025677441345,0.04094117479975004,0.026980486280747604,0.0,0.5146139862523433,0.081889450661819,0.0,0.0,3,3,S001,Northeast,Bronze,6.0,LP,1187.0,137.0,69.29646455628166,11.333333333333334,morning,Tuesday,0.3333333333333333,0.0,0.0,0
C04668,73,9,2023-01-14 11:14:00,0.0,0.0,1.0,1.0,2.0,2144.55,238.28333333333336,478.79,25.49,149.7308415958449,0.0,0.0,0.0,0.0,25.49,25.49,25.49,25.49,278.98,139.49,10,33,113.0,Electronics,0.2001341878695472,0.0220854949769334,0.0,0.04555531250102029,0.26083542559756046,0.022625837857956754,0.0641424546258901,0.1739349041911671,0.11760538318635791,0.03990048549236501,0.05318051370120181,5,4,S002,Southwest,Bronze,362.0,LP,1597.0,80.0,104.34010323388195,14.0,morning,Monday,0.3333333333333333,101.84,1.0,1
C04669,296,4,2023-03-27 16:43:00,0.0,0.0,0.0,0.0,2.0,1082.56,270.64,486.16,56.96,184.12529375400874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.95,197.975,7,10,36.0,Automotive,0.0,0.34133099105207465,0.0,0.12419227252647908,0.0,0.010288573160333261,0.2716532601884098,0.11405266023566636,0.09726117463350488,0.04122106820353191,0.0,4,4,S003,Midwest,Platinum,10192.0,HC,1198.0,116.0,83.14445261110329,9.75,night,Monday,0.25,0.0,0.0,0
C04670,114,5,2023-02-13 15:07:00,0.0,0.0,0.0,1.0,3.0,888.28,177.656,443.57,13.11,173.2477973308752,0.0,0.0,0.0,0.0,0.0,0.0,36.1,36.1,220.24,73.41333333333334,8,18,61.0,Beauty,0.053748962131331,0.16119273672430598,0.15962239630338257,0.1136060070033573,0.0,0.03992635644922566,0.0,0.33412873181473596,0.02483664849644417,0.11293816107721744,0.0,3,2,S009,Southwest,Silver,783.0,HS,2569.0,142.75,109.55478081763479,16.2,afternoon,Monday,0.4,0.0,0.0,0
C04671,208,2,2023-06-13 12:37:00,0.0,0.0,0.0,0.0,1.0,247.89,123.945,135.69,112.2,16.60993829007199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.2,112.2,7,12,42.0,Jewelry,0.0,0.022632031233423163,0.020687899170362203,0.02877209361539605,0.0,0.010450041375798342,0.09830730548070192,0.7845885760359864,0.03456205308833203,0.0,0.0,2,2,S003,Midwest,Silver,1389.0,AR,1260.0,358.0,0.0,11.0,morning,Tuesday,0.0,0.0,0.0,0
C04672,35,4,2023-09-26 09:35:00,0.0,1.0,1.0,2.0,3.0,615.0,153.75,293.31,11.55,116.41454319227759,0.0,0.0,176.93,176.93,176.93,176.93,310.14,155.07,321.69000000000005,107.23000000000002,7,9,22.0,Electronics,0.19554352903845643,0.044599966505954,0.08964064414338976,0.020501881836531424,0.523890950437626,0.041911628603915264,0.0,0.0,0.0839113994341269,0.0,0.0,3,2,S005,West,Gold,4250.0,NR,1784.0,142.0,72.74613391789285,12.5,morning,Tuesday,0.0,0.0,0.0,0
C04673,44,5,2023-03-01 11:34:00,0.0,1.0,1.0,1.0,3.0,1342.53,268.506,451.26,38.54,149.91857333232596,0.0,0.0,38.54,38.54,38.54,38.54,38.54,38.54,773.01,257.67,9,23,80.0,Books,0.03983756260246706,0.020542893083300942,0.7183049664708888,0.019522685838401214,0.08142172000820247,0.014384412049463727,0.0,0.09121928028459701,0.006373744762511057,0.00839273490016762,0.0,5,3,S001,Northeast,Silver,1770.0,HS,1518.0,156.5,48.85693400122443,12.2,morning,Sunday,0.6,292.92,1.0,1
C04675,383,1,2023-12-14 09:32:00,0.0,0.0,0.0,0.0,0.0,345.34,345.34,345.34,345.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,13.0,Automotive,0.0,0.8552766276031719,0.09567755045913612,0.0,0.0,0.0,0.0,0.0,0.0,0.04904582193769195,0.0,1,1,S004,Southwest,Silver,1252.0,AR,1664.0,0.0,0.0,9.0,morning,Thursday,0.0,0.0,0.0,0
C04676,24,10,2023-03-24 18:13:00,1.0,1.0,2.0,3.0,4.0,3065.3199999999997,306.532,498.57,116.21,124.62327505102907,251.45,251.45,251.45,251.45,750.02,375.01,1100.54,366.84666666666664,1351.47,337.8675,10,40,141.0,Electronics,0.07393607565684218,0.018997506209082273,0.033643321871714524,0.014075951424406643,0.40385394816368614,0.006731711776686357,0.08345616057778749,0.2418936558162213,0.019560259841839817,0.10385140866173326,0.0,8,4,S004,South,Bronze,261.0,AR,1588.0,68.77777777777777,48.23322967047142,14.5,morning,Monday,0.2,0.0,0.0,0
C04678,255,8,2023-01-16 21:05:00,0.0,0.0,0.0,0.0,2.0,1672.85,209.10625,366.34,31.78,125.41932226819871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.69,120.345,10,28,85.0,Electronics,0.08302321915648944,0.12656427758816838,0.030449442822484477,0.03406115931302,0.27737400112394967,0.004060611044862042,0.03632790547856957,0.2691020052907877,0.10886035610016859,0.030177022081500058,0.0,6,4,S003,Southwest,Gold,4744.0,LP,1150.0,65.0,51.21523210920751,16.75,evening,Monday,0.125,0.0,0.0,0
C04679,7,6,2023-02-07 13:04:00,1.0,1.0,2.0,3.0,4.0,1465.46,244.24333333333334,417.07,20.21,166.92894220795466,345.49,345.49,345.49,345.49,648.8299999999999,324.41499999999996,979.16,326.38666666666666,1396.23,349.0575,10,34,107.0,Beauty,0.09222439208848993,0.039180678800152774,0.40169807897044285,0.040922916452535124,0.030436498419550623,0.006786225029090166,0.10816339219888664,0.09624943056872068,0.10675107573340845,0.07758731173872273,0.0,5,4,S010,Southwest,Gold,4619.0,NR,1890.0,136.8,79.59396962081989,15.166666666666666,afternoon,Monday,0.16666666666666666,0.0,0.0,0
C04680,239,4,2023-04-02 17:32:00,0.0,0.0,0.0,0.0,1.0,824.84,206.21,482.19,47.58,204.02900333040887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.24,56.24,11,21,67.0,Automotive,0.1279854607521504,0.11865138801790455,0.031856431837774056,0.020658308672239813,0.04143754740026294,0.062052666766865855,0.029335903960804842,0.311496820403319,0.05285679981065808,0.05374304436232717,0.14992562801569326,4,3,S001,Northeast,Bronze,433.0,LP,2498.0,133.0,128.8293444833125,12.5,night,Friday,0.25,0.0,0.0,0
C04681,37,2,2024-11-09 12:43:00,0.0,2.0,2.0,2.0,2.0,857.89,428.945,440.82,417.07,16.793786053180504,0.0,0.0,857.89,428.945,857.89,428.945,857.89,428.945,857.89,428.945,5,6,16.0,Apparel,0.7268009973717906,0.0,0.0,0.051562966314634216,0.12406496394635758,0.05800352353354577,0.03956754883367189,0.0,0.0,0.0,0.0,2,2,S010,South,Silver,0.0,HC,1425.0,14.0,0.0,10.0,morning,Saturday,1.0,0.0,0.0,0
C04683,84,10,2023-06-18 21:14:00,0.0,0.0,1.0,1.0,7.0,2102.85,210.285,490.33,15.45,155.90833569405098,0.0,0.0,0.0,0.0,139.56,139.56,139.56,139.56,899.95,128.56428571428572,11,35,116.0,Beauty,0.05110811248721506,0.13298109347942763,0.07996663257349441,0.02112046704270423,0.10134026673687833,0.01076846347811117,0.14288878874722782,0.3356907411720625,0.014597616178391679,0.023829355233977053,0.08570846287051008,8,5,S003,Southwest,Bronze,314.0,NR,2000.0,52.666666666666664,42.76680956068619,17.4,night,Saturday,0.6,0.0,0.0,0
C04685,13,5,2023-04-24 08:19:00,1.0,1.0,1.0,1.0,3.0,1162.78,232.55599999999998,446.77,45.17,159.26268765784408,323.25,323.25,323.25,323.25,323.25,323.25,323.25,323.25,815.19,271.73,8,24,73.0,Beauty,0.24473641987413758,0.22752839035173728,0.09786648957980496,0.038240065605333995,0.21001060738416558,0.0,0.05499349294920934,0.0,0.07932362326850051,0.047300910987110686,0.0,5,4,S002,South,Silver,844.0,HC,2468.0,150.75,95.64648451459155,13.6,morning,Monday,0.0,0.0,0.0,0
C04686,128,2,2023-10-13 14:07:00,0.0,0.0,0.0,1.0,1.0,329.76,164.88,241.85,87.91,108.85201789585713,0.0,0.0,0.0,0.0,0.0,0.0,87.91,87.91,87.91,87.91,5,9,20.0,Home & Garden,0.0,0.0,0.0,0.0,0.11136998217642301,0.03013583633941444,0.059602528149693725,0.6609323008230478,0.13795935251142108,0.0,0.0,2,2,S001,Northeast,Silver,1005.0,LP,2533.0,317.0,0.0,17.5,afternoon,Friday,0.5,0.0,0.0,0
C04687,712,1,2023-01-19 16:30:00,0.0,0.0,0.0,0.0,0.0,222.28,222.28,222.28,222.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,17.0,Automotive,0.0,0.8367781075189747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16322189248102528,0.0,1,0,UNKNOWN,Unknown,Silver,1352.0,HS,1543.0,0.0,0.0,16.0,afternoon,Thursday,0.0,322.03,1.0,1
C04689,18,6,2023-07-04 17:10:00,1.0,1.0,1.0,2.0,3.0,1553.78,258.9633333333333,480.29,25.47,191.53565116360627,441.78,441.78,441.78,441.78,441.78,441.78,790.0899999999999,395.04499999999996,815.56,271.8533333333333,10,20,71.0,Home & Garden,0.03233602579098775,0.015936946518636773,0.6158084780354272,0.02072521674910614,0.014275258650616582,0.001071307747246551,0.06429062622304871,0.12819429918341804,0.04992360437013959,0.05743823673137262,0.0,5,3,S013,South,Bronze,273.0,HS,1940.0,105.0,39.395431207184416,17.5,night,Friday,0.16666666666666666,345.08,1.0,1
C04690,7,20,2023-04-10 10:16:00,3.0,3.0,5.0,8.0,14.0,5860.29,293.0145,498.11,20.42,156.9550010428735,895.92,298.64,895.92,298.64,1487.05,297.40999999999997,2424.4300000000003,303.05375000000004,4166.2300000000005,297.58785714285716,10,66,223.0,Automotive,0.05080845995596781,0.06853897063049987,0.4768566975319782,0.008887979906134165,0.13126045163075517,0.014712487417940914,0.02891968736340195,0.16400956303327546,0.03101636302632441,0.024989339503722154,0.0,15,5,S015,South,Bronze,209.0,LP,1720.0,32.36842105263158,33.4484853108574,15.0,afternoon,Wednesday,0.2,0.0,0.0,0
C04691,329,1,2024-02-06 12:51:00,0.0,0.0,0.0,0.0,1.0,412.96,412.96,412.96,412.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.96,412.96,4,4,9.0,Apparel,0.8442199451580314,0.0,0.0,0.09929282724779909,0.0,0.004647135228748737,0.0,0.0,0.05184009236542069,0.0,0.0,1,1,S011,West,Bronze,106.0,LP,1798.0,0.0,0.0,12.0,afternoon,Tuesday,0.0,0.0,0.0,0
C04692,1,2,2023-03-19 17:53:00,1.0,1.0,1.0,1.0,1.0,698.85,349.425,412.17,286.68,88.73482997109986,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,5,6,19.0,Toys,0.0,0.0,0.0,0.14337613754900902,0.0,0.01665407719146793,0.0,0.5485174394206443,0.044938431471289994,0.2465139143675887,0.0,2,2,S001,Northeast,Bronze,11.0,LP,2470.0,652.0,0.0,19.0,evening,Monday,0.5,426.5,1.0,1
C04693,29,2,2023-02-25 20:35:00,1.0,1.0,1.0,1.0,1.0,720.73,360.365,417.96,302.77,81.45163012487839,302.77,302.77,302.77,302.77,302.77,302.77,302.77,302.77,302.77,302.77,7,9,20.0,Automotive,0.06483429773803262,0.2663335086796423,0.013773452568823428,0.0,0.0,0.03398211467648606,0.0,0.5186393126424689,0.07234788707697705,0.030089426617569703,0.0,2,1,S007,Southwest,Gold,4144.0,HC,2022.0,645.0,0.0,16.5,afternoon,Monday,0.5,67.29,1.0,1
C04695,100,3,2023-05-26 20:46:00,0.0,0.0,0.0,1.0,2.0,925.99,308.66333333333336,485.98,134.89,175.5718184485578,0.0,0.0,0.0,0.0,0.0,0.0,485.98,485.98,791.1,395.55,6,11,44.0,Sports,0.23817898235892765,0.15968356200322317,0.030505014977181062,0.0,0.0,0.0,0.0,0.4351541395544613,0.08700603411741303,0.04947226698879378,0.0,3,1,S013,South,Gold,2908.0,HS,2147.0,242.0,115.96551211459379,17.666666666666668,afternoon,Monday,0.3333333333333333,0.0,0.0,0
